Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,3wz6sqia8nhpkwaioa9h5nb3d,D. Gueye,Dame Gueye,31,Attacker,Senegal,Striker,23.0,13.0,1.0,35.0,17.0,5.0,5.0,22.0,7.0,2.0,266.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,67.31,100.0,50.0,0.0,20.0,44.0,45.95,25.0,1.041710524020345,0.0,0.0,2.0,0.0578966,1.0,2.0,0.0,0.0371772499999999,5.0,7.781954887218045,4.398496240601504,0.3383458646616541,11.842105263157894,5.75187969924812,1.6917293233082706,1.6917293233082706,7.443609022556391,2.3684210526315788,0.6766917293233082,0.3383458646616541,2.0300751879699246,0.3383458646616541,0.0,0.0,0.0,0.0,0.0,0.3383458646616541,0.0,0.3383458646616541,0.3383458646616541,0.0,0.0,67.31,100.0,50.0,0.0,20.0,44.0,45.95,25.0,0.3524584479768085,0.0,0.0,0.6766917293233082,0.0195890751879699,0.3383458646616541,0.6766917293233082,0.0,0.0125787687969924,1.6917293233082706,ST,63,4,28,28,96,13,24,65,100,74,7,9,11,4,11,9,4,4,48,7,37,74,33,52,17,87,91,7,7,35,52,24,61,4,7,26,26,39,35,7,4,4,83,4,26,30,96,9,22,78,100,74,4,9,9,4,11,9,4,4,43,7,35,70,33,52,17,87,91,7,7,35,52,24,70,4,7,26,26,43,35,7,4,4,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,6nhamg6enmjebvyarfg0e1pn8,R. Bamba,Rayan Bamba,22,Defender,France,Defender,82.0,48.0,6.0,126.0,1.0,1.0,1.0,11.0,6.0,2.0,270.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,7.0,0.0,2.0,6.0,4.0,0.0,0.0,89.36,66.67,36.36,33.33,0.0,52.38,0.0,75.0,0.0546574087240376,0.1050258831532776,1.0,3.0,0.0887003399999999,4.0,11.0,11.0,0.3207651799999999,68.0,27.33333333333333,16.0,2.0,42.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.6666666666666665,2.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,2.0,2.333333333333333,0.0,0.6666666666666666,2.0,1.3333333333333333,0.0,0.0,89.36,66.67,36.36,33.33,0.0,52.38,0.0,75.0,0.0182191362413458,0.0350086277177592,0.3333333333333333,1.0,0.0295667799999999,1.3333333333333333,3.6666666666666665,3.6666666666666665,0.1069217266666666,22.666666666666668,LB/LCB,71,44,65,41,18,38,59,18,18,12,32,29,12,47,29,88,68,74,44,53,85,94,44,50,88,88,76,38,32,35,15,82,29,41,74,38,47,74,53,44,41,53,76,53,65,71,18,44,74,26,24,12,32,32,12,47,29,94,74,82,44,59,88,100,44,50,88,88,76,38,32,35,15,82,35,41,82,41,47,88,71,53,47,59,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,71p6itylacjo1c0phfl1m0hxx,H. Voyer,Harold Voyer,29,Defender,Martinique,Defender,109.0,46.0,13.0,154.0,4.0,1.0,0.0,11.0,12.0,5.0,270.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,82.35,40.62,50.0,75.0,100.0,57.89,66.67,50.0,0.0471459376746874,0.0,1.0,5.0,0.1136067,2.0,10.0,12.0,0.3083286799999999,83.0,36.333333333333336,15.333333333333334,4.333333333333333,51.333333333333336,1.3333333333333333,0.3333333333333333,0.0,3.6666666666666665,4.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,82.35,40.62,50.0,75.0,100.0,57.89,66.67,50.0,0.0157153125582291,0.0,0.3333333333333333,1.6666666666666667,0.0378689,0.6666666666666666,3.333333333333333,4.0,0.1027762266666666,27.666666666666668,LB/LCB,88,29,76,82,62,38,21,18,47,71,76,29,12,12,76,38,56,53,44,68,32,29,44,50,35,47,91,82,91,41,79,32,24,15,74,53,53,32,44,53,35,59,94,35,88,88,71,44,21,26,76,71,82,32,12,12,79,38,59,59,44,74,41,32,44,50,35,47,91,82,91,41,79,32,24,15,82,53,53,35,59,68,41,76,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,7vw44wtfbj77tii550l3o7ndg,A. Bourabaa,Adil Bourabaa,21,Midfielder,Algeria,Midfielder,47.0,48.0,3.0,94.0,2.0,6.0,3.0,17.0,4.0,6.0,313.0,2.0,6.0,4.0,6.0,3.0,2.0,12.0,12.0,2.0,6.0,1.0,1.0,2.0,0.0,82.46,60.0,25.0,50.0,33.33,45.95,50.0,20.0,0.5949779382051669,0.4948916421100565,3.0,12.0,0.2721749,5.0,4.0,10.0,0.25550443,33.0,13.514376996805112,13.801916932907348,0.8626198083067093,27.028753993610223,0.5750798722044729,1.7252396166134183,0.8626198083067093,4.888178913738019,1.1501597444089458,1.7252396166134183,0.5750798722044729,1.7252396166134183,1.1501597444089458,1.7252396166134183,0.8626198083067093,0.5750798722044729,3.450479233226837,3.450479233226837,0.5750798722044729,1.7252396166134183,0.2875399361022364,0.2875399361022364,0.5750798722044729,0.0,82.46,60.0,25.0,50.0,33.33,45.95,50.0,20.0,0.171079918333754,0.1423011111498565,0.8626198083067093,3.450479233226837,0.0782611533546325,1.437699680511182,1.1501597444089458,2.8753993610223643,0.0734677274760383,9.488817891373802,DM/CM,18,16,13,16,61,89,95,74,35,76,82,92,68,82,65,92,100,100,100,97,11,56,97,50,23,32,60,52,71,35,77,6,100,81,76,92,90,89,5,31,29,10,10,16,13,6,65,90,97,65,32,74,84,94,71,81,68,94,97,97,100,97,10,55,97,50,23,32,60,52,71,35,77,6,100,77,81,90,90,87,3,23,29,6,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,9bvpig7xdyplu9drlnn7jih3o,N. Boissé,Noa Boissé,20,Defender,France,Defender,93.0,37.0,16.0,130.0,4.0,0.0,0.0,16.0,13.0,3.0,315.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,83.87,57.14,0.0,100.0,0.0,47.06,33.33,66.67,0.0,0.0675255396618933,0.0,1.0,0.01870347,1.0,9.0,12.0,0.24010191,65.0,26.571428571428573,10.571428571428571,4.571428571428571,37.142857142857146,1.1428571428571428,0.0,0.0,4.571428571428571,3.7142857142857135,0.8571428571428571,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,1.7142857142857142,0.0,0.0,0.0,83.87,57.14,0.0,100.0,0.0,47.06,33.33,66.67,0.0,0.0192930113319695,0.0,0.2857142857142857,0.0053438485714285,0.2857142857142857,2.571428571428572,3.4285714285714284,0.0686005457142857,18.571428571428573,RB/RCB,75,19,94,50,75,9,19,62,75,41,25,9,28,25,19,28,34,25,34,62,94,19,50,50,50,81,19,97,25,38,56,91,9,19,19,19,19,25,56,50,25,69,81,12,88,50,81,9,19,38,81,31,25,9,31,19,19,28,38,19,34,56,88,19,50,50,50,81,19,97,25,38,56,91,9,19,19,19,19,25,56,50,19,69,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,ecinw8qh468iydvlfhhxhgwl,A. Lauray,Alexandre Lauray,29,Midfielder,France,Midfielder,53.0,53.0,14.0,102.0,4.0,4.0,1.0,15.0,12.0,6.0,268.0,2.0,1.0,2.0,5.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,75.56,58.33,50.0,66.67,50.0,48.39,66.67,28.57,0.304698653226817,0.5978619410828421,2.0,2.0,0.03620728,0.0,14.0,14.0,0.4202841499999999,49.0,17.798507462686565,17.798507462686565,4.701492537313433,34.25373134328358,1.343283582089552,1.343283582089552,0.335820895522388,5.037313432835821,4.029850746268656,2.014925373134328,0.6716417910447761,0.335820895522388,0.6716417910447761,1.67910447761194,1.007462686567164,0.0,1.007462686567164,1.007462686567164,0.0,0.6716417910447761,0.6716417910447761,1.343283582089552,0.0,0.0,75.56,58.33,50.0,66.67,50.0,48.39,66.67,28.57,0.1023241745910952,0.2007745324531932,0.6716417910447761,0.6716417910447761,0.0121591611940298,0.0,4.701492537313433,4.701492537313433,0.1411401996268656,16.455223880597014,DM/CM,24,24,68,19,77,66,61,60,89,76,82,23,31,73,65,24,56,55,44,63,26,90,40,50,3,26,89,73,85,42,95,16,65,84,55,13,6,10,50,47,61,19,32,23,74,23,87,71,71,71,97,90,87,29,32,77,84,24,61,61,44,65,29,90,40,50,3,26,89,73,85,42,95,16,61,87,58,13,13,10,52,52,77,19,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,27wum5rq0cw9g7g33cbvc6kno,E. Mbappé,Ethan Mbappé,19,Midfielder,France,Midfielder,22.0,36.0,0.0,57.0,0.0,8.0,6.0,10.0,2.0,1.0,208.0,6.0,13.0,4.0,5.0,2.0,2.0,9.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,87.69,0.0,33.33,44.44,75.0,50.0,0.0,0.0,0.8214669955039728,0.5205745185120914,3.0,9.0,0.23284226,8.0,3.0,6.0,0.3941825199999998,29.0,9.51923076923077,15.576923076923078,0.0,24.66346153846154,0.0,3.4615384615384617,2.5961538461538463,4.3269230769230775,0.8653846153846154,0.4326923076923077,2.5961538461538463,5.625000000000001,1.7307692307692308,2.1634615384615388,0.8653846153846154,0.8653846153846154,3.8942307692307696,3.8942307692307696,0.4326923076923077,1.7307692307692308,0.0,0.4326923076923077,0.0,0.0,87.69,0.0,33.33,44.44,75.0,50.0,0.0,0.0,0.3554424499776806,0.2252485897408087,1.2980769230769231,3.8942307692307696,0.1007490548076923,3.4615384615384617,1.2980769230769231,2.5961538461538463,0.1705597442307691,12.548076923076923,CM/AM,4,8,8,8,12,90,88,27,60,19,100,73,62,40,77,73,88,85,85,75,8,56,35,52,58,8,85,44,77,65,13,8,92,65,85,48,50,90,6,12,62,10,15,8,8,8,12,100,96,54,77,27,100,100,81,69,88,88,100,100,96,92,8,65,35,52,58,8,85,44,77,65,13,8,96,85,96,73,77,92,8,19,73,19,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,3gelookco8f9ft0guaec03t3o,Tiago Santos,Tiago Carvalho Santos,24,Defender,Portugal,Defender,71.0,47.0,3.0,115.0,2.0,6.0,4.0,21.0,14.0,5.0,360.0,4.0,15.0,9.0,2.0,2.0,0.0,7.0,10.0,2.0,3.0,2.0,3.0,0.0,0.0,87.12,50.0,30.0,42.86,66.67,65.62,50.0,28.57,0.3923892058436686,0.2450448917028586,2.0,8.0,0.2287834899999999,5.0,5.0,10.0,0.44539821,54.0,17.75,11.75,0.75,28.75,0.5,1.5,1.0,5.25,3.5,1.25,1.0,3.75,2.25,0.5,0.5,0.0,1.75,2.5,0.5,0.75,0.5,0.75,0.0,0.0,87.12,50.0,30.0,42.86,66.67,65.62,50.0,28.57,0.0980973014609171,0.0612612229257146,0.5,2.0,0.0571958724999999,1.25,1.25,2.5,0.1113495525,13.5,RB/RCB,56,47,34,41,47,84,91,91,84,66,100,88,100,41,72,28,84,88,100,78,28,62,50,50,69,66,75,56,94,88,81,19,81,44,78,66,69,81,31,38,38,44,50,19,19,19,38,84,84,62,72,50,100,88,100,38,62,28,81,81,100,62,19,62,50,50,69,66,75,56,94,88,81,19,69,44,72,50,50,66,31,25,31,25,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,5awkzgwwh48prwgvxwewuc5hx,O. Giroud,Olivier Giroud,39,Attacker,France,Striker,8.0,23.0,1.0,31.0,8.0,3.0,2.0,11.0,2.0,0.0,229.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,68.89,50.0,0.0,100.0,66.67,50.0,53.33,0.0,0.3597366022214007,0.2019880529824987,1.0,0.0,0.0,0.0,1.0,3.0,0.06613545,10.0,3.14410480349345,9.039301310043667,0.3930131004366812,12.18340611353712,3.14410480349345,1.1790393013100438,0.7860262008733625,4.323144104803494,0.7860262008733625,0.0,0.7860262008733625,1.572052401746725,0.7860262008733625,1.1790393013100438,0.3930131004366812,0.0,0.3930131004366812,0.3930131004366812,0.3930131004366812,0.3930131004366812,0.0,0.0,0.7860262008733625,0.0,68.89,50.0,0.0,100.0,66.67,50.0,53.33,0.0,0.1413811973795898,0.0793839509538204,0.3930131004366812,0.0,0.0,0.0,0.3930131004366812,1.1790393013100438,0.0259920982532751,3.930131004366813,ST,20,22,28,11,76,4,4,22,50,17,17,4,20,43,35,9,9,9,48,26,11,33,100,52,22,26,33,91,93,65,65,11,4,30,24,4,4,13,20,39,9,24,26,39,35,35,78,4,4,26,61,17,22,4,30,52,43,9,9,9,65,30,11,33,100,52,22,26,33,91,93,65,65,11,4,48,26,4,4,13,26,48,9,30,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,67qku7vyvbw76086eu05nowd1,R. Perraud,Romain Perraud,28,Defender,France,Defender,62.0,54.0,4.0,114.0,3.0,2.0,1.0,14.0,13.0,3.0,301.0,0.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,83.82,50.0,28.57,100.0,0.0,45.16,30.0,50.0,0.1336748070989311,0.0730351330828637,1.0,6.0,0.1910019799999999,3.0,8.0,9.0,0.2778377199999999,54.0,18.538205980066444,16.146179401993354,1.196013289036545,34.08637873754153,0.8970099667774086,0.5980066445182725,0.2990033222591362,4.186046511627906,3.88704318936877,0.8970099667774086,0.0,1.7940199335548173,0.5980066445182725,0.2990033222591362,0.2990033222591362,0.2990033222591362,0.8970099667774086,1.196013289036545,0.0,0.8970099667774086,0.8970099667774086,0.5980066445182725,0.0,0.0,83.82,50.0,28.57,100.0,0.0,45.16,30.0,50.0,0.0399692114249295,0.0218377474334143,0.2990033222591362,1.7940199335548173,0.057110226578073,0.8970099667774086,2.39202657807309,2.691029900332226,0.0830744013289036,16.146179401993354,LB/LCB,35,53,41,29,47,68,59,38,62,21,32,65,35,32,76,88,38,53,44,68,50,56,44,50,47,74,59,97,32,12,41,32,59,35,74,62,76,53,26,32,18,29,59,65,47,47,53,71,65,47,71,24,32,65,29,29,71,76,41,53,44,65,47,65,44,50,47,74,59,97,32,12,41,32,59,35,71,59,82,59,24,29,24,35,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,Nabil Bentaleb,31,Midfielder,Algeria,Midfielder,105.0,72.0,14.0,177.0,5.0,3.0,0.0,13.0,14.0,3.0,341.0,1.0,0.0,4.0,5.0,3.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,88.5,82.35,0.0,33.33,33.33,50.0,62.5,100.0,0.2450736805567889,0.321567834018961,2.0,3.0,0.05310256,2.0,25.0,23.0,0.3766971199999999,104.0,27.71260997067449,19.00293255131965,3.6950146627566,46.71554252199414,1.3196480938416422,0.7917888563049854,0.0,3.43108504398827,3.6950146627566,0.7917888563049854,0.2639296187683284,0.0,1.0557184750733135,1.3196480938416422,0.7917888563049854,0.2639296187683284,0.7917888563049854,0.7917888563049854,0.0,0.2639296187683284,0.7917888563049854,0.0,0.2639296187683284,0.0,88.5,82.35,0.0,33.33,33.33,50.0,62.5,100.0,0.0646822030795044,0.0848712758407815,0.5278592375366569,0.7917888563049854,0.0140153384164222,0.5278592375366569,6.598240469208212,6.070381231671554,0.0994215272727272,27.44868035190616,DM/CM,68,35,68,60,87,48,26,40,95,23,63,8,68,73,65,66,56,55,44,39,45,26,87,50,45,97,26,34,71,52,90,98,52,68,55,27,23,48,85,82,55,74,61,32,61,48,84,45,26,42,94,23,65,8,68,74,61,65,52,52,44,32,35,26,87,50,45,97,26,34,71,52,90,98,52,61,48,16,16,45,81,77,45,61,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,9ov7tj31hixo7xp0tfffuhpn8,N. Mukau,Ngal'ayel Mukau,21,Midfielder,Congo DR,Midfielder,42.0,42.0,3.0,84.0,2.0,1.0,0.0,7.0,6.0,3.0,237.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,88.42,60.0,0.0,100.0,100.0,43.75,40.0,75.0,0.0763613248210338,0.0,1.0,3.0,0.05959185,1.0,3.0,7.0,0.12370357,35.0,15.949367088607596,15.949367088607596,1.139240506329114,31.89873417721519,0.759493670886076,0.379746835443038,0.0,2.6582278481012658,2.278481012658228,1.139240506329114,0.379746835443038,0.379746835443038,0.0,0.0,0.379746835443038,0.0,0.379746835443038,0.759493670886076,0.0,0.379746835443038,1.139240506329114,0.0,0.0,0.0,88.42,60.0,0.0,100.0,100.0,43.75,40.0,75.0,0.0289979714510254,0.0,0.379746835443038,1.139240506329114,0.0226298164556962,0.379746835443038,1.139240506329114,2.6582278481012658,0.0469760392405063,13.291139240506327,CM/AM,46,12,27,21,67,8,8,12,90,58,29,4,8,6,42,15,6,10,37,17,58,23,35,52,62,44,23,98,92,29,63,73,8,6,52,12,8,6,6,19,4,19,62,15,38,31,81,8,8,12,92,73,35,4,8,6,54,15,8,8,37,19,65,23,35,52,62,44,23,98,92,29,63,73,8,6,62,15,8,4,4,23,4,23,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,9t0jh9kfw1225c8hoj0pu8cbu,H. Haraldsson,Hákon Haraldsson,23,Midfielder,Iceland,Midfielder,45.0,54.0,3.0,99.0,1.0,5.0,5.0,13.0,6.0,3.0,307.0,4.0,11.0,4.0,7.0,0.0,0.0,8.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,90.83,75.0,0.0,50.0,80.0,41.94,33.33,25.0,0.5550764031530223,0.6883217966721802,0.0,4.0,0.08483987,5.0,8.0,14.0,0.3445203499999999,48.0,13.192182410423452,15.830618892508143,0.8794788273615636,29.0228013029316,0.2931596091205212,1.4657980456026058,1.4657980456026058,3.811074918566776,1.7589576547231272,0.8794788273615636,1.1726384364820848,3.224755700325733,1.1726384364820848,2.052117263843648,0.0,0.0,2.345276872964169,2.345276872964169,0.2931596091205212,1.1726384364820848,0.2931596091205212,0.0,0.0,0.0,90.83,75.0,0.0,50.0,80.0,41.94,33.33,25.0,0.1627259813803648,0.2017881488615512,0.0,1.1726384364820848,0.0248716231270358,1.4657980456026058,2.345276872964169,4.1042345276872965,0.1009994511400651,14.071661237785015,CM/AM,58,23,27,42,37,58,75,50,90,58,92,60,62,75,12,15,73,73,85,75,23,23,35,52,73,75,23,60,81,23,48,19,65,88,17,19,15,67,42,54,31,35,42,12,23,23,31,58,69,31,88,58,92,42,58,58,12,15,69,65,77,65,19,23,35,52,73,75,23,60,81,23,48,19,62,77,17,19,12,62,35,46,27,27,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,a5jrqzijth7e3uxl4phi83sdm,N. Ngoy,Nathan Ngoy,23,Defender,Belgium,Defender,177.0,33.0,4.0,210.0,5.0,0.0,0.0,18.0,29.0,5.0,360.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,90.13,21.05,0.0,80.0,0.0,62.07,55.56,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,8.25,1.0,52.5,1.25,0.0,0.0,4.5,7.25,1.25,0.0,0.25,1.25,0.0,0.0,0.0,1.25,1.5,0.0,1.0,0.75,0.0,0.0,0.25,90.13,21.05,0.0,80.0,0.0,62.07,55.56,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,79,12,15,56,25,23,27,79,94,62,40,29,96,25,44,40,100,100,44,100,52,46,46,88,33,17,46,71,40,54,48,69,21,29,44,23,23,25,15,15,15,15,67,8,15,46,15,23,27,67,90,58,40,27,96,25,44,40,100,100,44,100,46,46,46,85,33,17,46,71,40,54,48,69,21,29,44,23,23,25,15,15,15,15,Ligue 1
Lille,be2k34rut1lz79jxenabttqlc,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,Alexsandro Victor de Souza Ribeiro,27,Defender,Brazil,Defender,184.0,48.0,10.0,232.0,9.0,0.0,0.0,18.0,29.0,2.0,360.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,92.06,45.45,0.0,0.0,0.0,69.23,64.29,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,2.5,58.0,2.25,0.0,0.0,4.5,7.25,0.5,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.06,45.45,0.0,0.0,0.0,69.23,64.29,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,83,33,69,67,81,23,27,79,94,21,40,12,96,25,44,40,33,29,44,33,77,46,46,40,71,33,46,33,40,79,67,77,21,29,44,23,23,25,15,15,15,15,75,29,60,58,73,23,27,67,90,21,40,12,96,25,44,40,33,29,44,33,71,46,46,40,71,33,46,33,40,79,67,77,21,29,44,23,23,25,15,15,15,15,Ligue 1
Olympique Lyonnais,121le8unjfzug3iu9pgkqa1c7,64ubq0xra74xaunooi8knyajt,L. Openda,Loïs Openda,26,Attacker,Belgium,Striker,7.0,26.0,0.0,33.0,1.0,13.0,12.0,11.0,2.0,0.0,255.0,5.0,26.0,7.0,3.0,1.0,4.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,76.74,0.0,0.0,66.67,38.46,64.71,0.0,0.0,1.5817125335523108,0.2299318617719927,1.0,5.0,0.18428164,2.0,0.0,2.0,0.12246504,9.0,2.4705882352941173,9.176470588235292,0.0,11.647058823529411,0.3529411764705882,4.588235294117647,4.235294117647059,3.882352941176471,0.7058823529411764,0.0,1.7647058823529411,9.176470588235292,2.4705882352941173,1.0588235294117647,0.3529411764705882,1.4117647058823528,1.0588235294117647,1.4117647058823528,0.3529411764705882,0.7058823529411764,0.0,0.0,0.3529411764705882,0.0,76.74,0.0,0.0,66.67,38.46,64.71,0.0,0.0,0.5582514824302273,0.0811524218018797,0.3529411764705882,1.7647058823529411,0.0650405788235294,0.7058823529411764,0.0,0.7058823529411764,0.0432229552941176,3.176470588235294,ST,11,39,9,22,17,83,89,22,50,17,65,87,83,43,35,91,28,37,48,48,11,33,80,52,61,9,33,72,39,100,11,11,91,43,24,52,65,61,7,26,39,15,9,48,9,22,20,100,100,22,48,17,78,96,87,48,26,96,35,48,48,48,11,33,83,52,61,9,33,72,39,100,11,11,100,52,17,48,65,65,7,28,52,13,Ligue 1
