Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total interception_Total,total accurate cross_Total,total won contest_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total interception_p90,total accurate cross_p90,total won contest_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total accurate cross_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total accurate cross_p90PR,total won contest_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,3agoezihnwgu4ak8bnwtmyqj9,A. Tshibola,Aaron Tshibola,31.0,Midfielder,Congo DR,Midfielder,66.0,94.0,9.0,160.0,7.0,3.0,4.0,3.0,1.0,0.0,6.0,6.0,16.0,4.0,0.0,276.0,3.0,5.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,87.91,56.25,0.0,33.33,75.0,36.36,70.0,75.0,0.5424275626358259,0.3014765916970032,0.0,3.0,0.05310256,1.0,23.0,16.0,0.4617364199999997,103.0,21.52173913043478,30.65217391304348,2.934782608695652,52.17391304347826,2.282608695652174,0.9782608695652172,1.3043478260869563,0.9782608695652172,0.3260869565217391,0.0,1.9565217391304344,1.9565217391304344,5.217391304347826,1.3043478260869563,0.0,0.9782608695652172,1.6304347826086956,0.9782608695652172,0.9782608695652172,0.0,0.9782608695652172,0.0,0.6521739130434783,0.0,87.91,56.25,0.0,33.33,75.0,36.36,70.0,75.0,0.1768785530334214,0.0983075842490227,0.0,0.9782608695652172,0.017316052173913,0.3260869565217391,7.499999999999999,5.217391304347826,0.1505662239130433,33.586956521739125,DM/CM,33,54,65,54,79,48,52,75,27,15,69,62,25,25,42,92,65,25,17,48,17,29,56,52,71,75,29,29,96,4,83,75,83,71,15,25,17,21,75,52,54,67,58,83,79,79,92,67,71,88,38,15,88,83,50,42,42,100,75,33,21,48,33,29,67,52,71,75,29,29,96,4,83,75,92,79,15,25,17,21,96,83,79,92,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,4j14wvtclmprw5o8wtwzd1atw,E. Ring,Erik Ring,24.0,Midfielder,Sweden,Midfielder,16.0,36.0,2.0,47.0,3.0,4.0,2.0,1.0,1.0,1.0,14.0,14.0,17.0,8.0,0.0,277.0,0.0,6.0,1.0,3.0,0.0,3.0,5.0,7.0,0.0,71.21,25.0,50.0,50.0,0.0,48.57,50.0,50.0,0.1999481325091951,0.55162996776262,1.0,5.0,0.1844018999999999,2.0,7.0,12.0,0.85875194,25.0,5.1985559566787005,11.696750902527077,0.6498194945848376,15.27075812274368,0.9747292418772564,1.2996389891696751,0.6498194945848376,0.3249097472924188,0.3249097472924188,0.3249097472924188,4.548736462093863,4.548736462093863,5.523465703971119,2.5992779783393503,0.0,0.0,1.9494584837545128,0.3249097472924188,0.9747292418772564,0.0,0.9747292418772564,1.624548736462094,2.274368231046932,0.0,71.21,25.0,50.0,50.0,0.0,48.57,50.0,50.0,0.0649650972051536,0.1792299534246779,0.3249097472924188,1.624548736462094,0.0599139747292418,0.6498194945848376,2.274368231046932,3.898916967509025,0.2790168758122743,8.12274368231047,RM/RCM,40,20,40,20,20,40,40,30,60,30,80,80,20,70,40,30,40,30,20,30,60,100,80,60,40,40,70,90,30,60,50,20,40,100,50,40,40,60,50,60,100,30,40,60,40,40,20,80,40,40,80,40,80,80,60,80,40,30,60,40,20,30,80,100,100,60,40,40,70,90,30,60,50,20,60,100,60,40,80,80,80,100,100,40,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,610qf6vm0fsq97hvdcpj4ka95,T. Lowery,Tom Lowery,28.0,Midfielder,Wales,Midfielder,108.0,127.0,9.0,234.0,2.0,6.0,4.0,4.0,0.0,2.0,6.0,6.0,20.0,3.0,0.0,438.0,0.0,9.0,5.0,5.0,2.0,4.0,1.0,3.0,0.0,86.35,45.0,25.0,50.0,0.0,52.63,28.57,50.0,0.3554903143073006,0.4817805942180004,0.0,16.0,0.46451325,9.0,22.0,27.0,0.7480586099999996,127.0,22.19178082191781,26.095890410958905,1.8493150684931507,48.08219178082192,0.4109589041095891,1.2328767123287672,0.8219178082191781,0.8219178082191781,0.0,0.4109589041095891,1.2328767123287672,1.2328767123287672,4.109589041095891,0.6164383561643836,0.0,0.0,1.8493150684931507,1.0273972602739727,1.0273972602739727,0.4109589041095891,0.8219178082191781,0.2054794520547945,0.6164383561643836,0.0,86.35,45.0,25.0,50.0,0.0,52.63,28.57,50.0,0.0730459549946508,0.098996012510548,0.0,3.2876712328767126,0.0954479280821917,1.8493150684931507,4.52054794520548,5.5479452054794525,0.1537106732876711,26.095890410958905,DM/CM,67,81,65,75,17,90,52,92,6,75,69,62,38,12,42,25,92,52,31,100,35,62,77,52,58,54,62,69,25,67,19,21,58,88,15,96,100,100,67,88,88,75,67,71,54,75,12,83,50,83,6,75,58,58,12,4,42,25,83,38,33,100,25,62,62,52,58,54,62,69,25,67,19,21,58,83,15,96,100,100,58,92,83,71,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,8r6ckwdkz9mueryruzqhwjx4a,G. Stanger,George Stanger,26.0,Defender,New Zealand,Defender,128.0,69.0,9.0,197.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,21.0,38.0,0.0,432.0,0.0,5.0,4.0,5.0,0.0,5.0,0.0,1.0,0.0,84.19,36.0,0.0,100.0,0.0,72.41,62.5,83.33,0.1086453085486023,0.0551956457967467,0.0,6.0,0.12374563,3.0,20.0,28.0,0.3814043899999997,154.0,26.666666666666668,14.375,1.875,41.04166666666667,2.083333333333333,0.2083333333333333,0.2083333333333333,0.2083333333333333,0.0,0.0,0.2083333333333333,0.4166666666666667,4.375,7.916666666666667,0.0,0.0,1.0416666666666667,0.8333333333333334,1.0416666666666667,0.0,1.0416666666666667,0.0,0.2083333333333333,0.0,84.19,36.0,0.0,100.0,0.0,72.41,62.5,83.33,0.0226344392809588,0.0114990928743222,0.0,1.25,0.0257803395833333,0.625,4.166666666666667,5.833333333333334,0.0794592479166666,32.083333333333336,RB/RCB,100,69,69,92,88,23,19,35,23,12,12,19,58,92,54,38,35,65,42,46,58,15,35,38,85,54,15,96,38,100,77,96,31,15,27,54,46,62,92,92,38,100,100,54,62,92,85,15,15,31,23,12,15,23,38,92,54,38,23,50,31,46,54,15,31,38,85,54,15,96,38,100,77,96,23,15,27,50,38,46,85,92,31,100,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,8rzq8d8zcl26sodtb6wjmimtw,C. McCarthy,Cathal McCarthy,20.0,Defender,Republic of Ireland,Defender,103.0,41.0,15.0,144.0,5.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,19.0,18.0,0.0,270.0,1.0,4.0,4.0,3.0,0.0,9.0,0.0,2.0,0.0,81.36,51.72,0.0,100.0,33.33,70.37,62.5,37.5,0.3393451477955022,0.0,1.0,3.0,0.05776645,1.0,10.0,11.0,0.3884258499999998,95.0,34.333333333333336,13.666666666666666,5.0,48.0,1.6666666666666667,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,6.333333333333333,6.0,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,3.0,0.0,0.6666666666666666,0.0,81.36,51.72,0.0,100.0,33.33,70.37,62.5,37.5,0.1131150492651674,0.0,0.3333333333333333,1.0,0.0192554833333333,0.3333333333333333,3.333333333333333,3.6666666666666665,0.1294752833333332,31.666666666666668,CB,9,18,75,9,9,14,61,57,82,73,73,82,41,18,41,61,45,75,59,48,89,45,77,45,18,86,45,82,73,73,23,14,64,16,84,59,59,52,23,36,41,14,41,41,100,45,18,14,82,73,86,82,86,91,73,41,41,75,45,100,89,48,100,45,95,45,18,86,45,82,73,73,23,14,82,16,91,64,59,70,55,55,82,50,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,ctqn305re0qsih8mh5nufg89h,G. Kiltie,Greg Kiltie,29.0,Attacker,Scotland,Striker,46.0,101.0,3.0,138.0,1.0,9.0,8.0,6.0,2.0,1.0,14.0,15.0,30.0,2.0,1.0,439.0,4.0,14.0,16.0,6.0,0.0,3.0,9.0,6.0,0.0,80.23,27.27,27.27,42.86,50.0,54.55,25.0,85.71,0.8668823166794647,1.0210880264235036,1.0,7.0,0.22148443,4.0,19.0,18.0,0.6852447400000001,57.0,9.430523917995444,20.70615034168565,0.6150341685649202,28.29157175398633,0.20501138952164,1.8451025056947608,1.6400911161731206,1.2300683371298404,0.4100227790432801,0.20501138952164,2.870159453302961,3.075170842824601,6.150341685649202,0.4100227790432801,0.20501138952164,0.8200455580865603,2.870159453302961,3.2801822323462413,1.2300683371298404,0.0,0.6150341685649202,1.8451025056947608,1.2300683371298404,0.0,80.23,27.27,27.27,42.86,50.0,54.55,25.0,85.71,0.1777207482941954,0.2093346751209916,0.20501138952164,1.4350797266514803,0.0454068307517084,0.8200455580865603,3.895216400911161,3.6902050113895215,0.140482976309795,11.685649202733485,CM/AM,75,70,40,80,25,80,80,85,55,55,100,100,100,30,80,90,90,100,100,35,75,100,100,55,50,30,70,65,75,90,35,100,90,90,45,80,70,65,80,60,80,60,30,60,40,40,20,40,60,80,60,50,100,100,90,30,60,70,90,100,90,35,50,90,80,55,50,30,70,65,75,90,35,100,70,50,40,60,70,50,60,40,40,40,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,d4xnxle3pcv60nd7oauwfmuei,M. Schjønning-Larsen,Michael Schjønning-Larsen,25.0,Defender,Estonia,Defender,63.0,81.0,0.0,143.0,6.0,6.0,4.0,2.0,2.0,1.0,10.0,10.0,15.0,10.0,1.0,434.0,3.0,10.0,1.0,3.0,0.0,4.0,1.0,5.0,0.0,77.3,0.0,10.0,50.0,75.0,51.72,75.0,100.0,0.2577026144326709,0.5773500751131584,2.0,11.0,0.35315808,2.0,12.0,16.0,0.8452057399999997,69.0,13.064516129032258,16.797235023041477,0.0,29.65437788018433,1.2442396313364057,1.2442396313364057,0.8294930875576038,0.4147465437788019,0.4147465437788019,0.2073732718894009,2.0737327188940093,2.0737327188940093,3.110599078341014,2.0737327188940093,0.2073732718894009,0.6221198156682028,2.0737327188940093,0.2073732718894009,0.6221198156682028,0.0,0.8294930875576038,0.2073732718894009,1.036866359447005,0.0,77.3,0.0,10.0,50.0,75.0,51.72,75.0,100.0,0.0534406343293557,0.119726974101807,0.4147465437788019,2.28110599078341,0.0732355465437788,0.4147465437788019,2.4884792626728114,3.317972350230415,0.1752730797235022,14.308755760368664,CB,5,68,5,5,20,98,75,57,95,73,100,100,27,5,91,100,84,20,59,48,45,91,100,45,5,5,91,48,100,5,66,91,55,100,98,100,100,75,34,55,91,5,5,73,5,5,9,95,73,50,95,64,100,100,18,5,91,100,86,18,55,48,41,91,100,45,5,5,91,48,100,5,66,91,50,95,100,95,100,77,23,45,95,5,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,epoveky29f4wroi3w6p1xcyy1,T. John-Jules,Tyreece John-Jules,25.0,Attacker,England,Striker,12.0,24.0,2.0,36.0,10.0,2.0,5.0,4.0,1.0,1.0,3.0,3.0,21.0,7.0,0.0,241.0,2.0,15.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,63.16,40.0,0.0,0.0,40.0,45.65,58.82,50.0,0.6751753847811738,0.1603818412944535,1.0,5.0,0.17315999,2.0,4.0,6.0,0.24682166,15.0,4.481327800829876,8.962655601659751,0.7468879668049793,13.443983402489629,3.734439834024896,0.7468879668049793,1.867219917012448,1.4937759336099583,0.3734439834024896,0.3734439834024896,1.120331950207469,1.120331950207469,7.842323651452283,2.6141078838174274,0.0,0.7468879668049793,5.601659751037345,1.867219917012448,1.120331950207469,0.0,0.3734439834024896,0.0,0.0,0.0,63.16,40.0,0.0,0.0,40.0,45.65,58.82,50.0,0.2521401851879902,0.0598936336784266,0.3734439834024896,1.867219917012448,0.0646655564315352,0.7468879668049793,1.4937759336099583,2.240663900414938,0.0921740639004149,5.601659751037345,ST,30,27,55,36,88,21,18,18,30,25,20,18,71,88,18,34,43,46,66,32,62,27,9,50,11,45,27,9,70,68,100,46,32,18,43,57,61,52,55,61,57,48,36,43,68,46,96,18,21,25,36,29,39,39,93,100,18,36,64,71,79,32,71,27,9,50,11,45,27,9,70,68,100,46,43,18,46,68,75,64,68,71,68,54,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,etlv5711rl4ssssl1do689rai,J. Hugill,Joe Hugill,22.0,Attacker,England,Striker,13.0,34.0,0.0,45.0,2.0,1.0,11.0,9.0,2.0,2.0,3.0,3.0,11.0,2.0,1.0,450.0,6.0,16.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,73.77,0.0,66.67,66.67,54.55,28.21,11.11,0.0,1.435995597708227,0.0645522897340975,0.0,5.0,0.15697105,3.0,0.0,2.0,0.22536216,11.0,2.6,6.8,0.0,9.0,0.4,0.2,2.2,1.8,0.4,0.4,0.6,0.6,2.2,0.4,0.2,1.2,3.2,1.2,0.0,0.0,0.4,0.4,0.4,0.0,73.77,0.0,66.67,66.67,54.55,28.21,11.11,0.0,0.2871991195416454,0.0129104579468195,0.0,1.0,0.03139421,0.6,0.0,0.4,0.045072432,2.2,ST,38,54,18,46,21,7,64,66,50,38,20,18,21,36,54,88,48,62,16,32,82,66,43,50,64,18,95,77,93,14,11,16,71,7,18,57,54,70,9,16,50,27,18,25,18,18,11,5,32,43,41,32,11,11,7,29,36,75,18,43,16,32,75,61,29,50,64,18,95,77,93,14,11,16,54,7,18,39,32,50,9,11,29,7,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,f104wb7oezb00w1lmyebcow6h,J. Brandon,Jamie Brandon,28.0,Defender,Scotland,Defender,55.0,61.0,6.0,112.0,3.0,5.0,2.0,2.0,0.0,1.0,8.0,10.0,14.0,11.0,0.0,316.0,0.0,5.0,0.0,5.0,0.0,3.0,4.0,5.0,1.0,82.35,37.5,36.36,62.5,0.0,41.18,42.86,83.33,0.1098700223086739,0.4865519022858926,1.0,4.0,0.09692072,3.0,10.0,15.0,0.6414524,49.0,15.664556962025316,17.373417721518987,1.7088607594936709,31.89873417721519,0.8544303797468354,1.4240506329113924,0.569620253164557,0.569620253164557,0.0,0.2848101265822785,2.278481012658228,2.848101265822785,3.987341772151898,3.132911392405063,0.0,0.0,1.4240506329113924,0.0,1.4240506329113924,0.0,0.8544303797468354,1.139240506329114,1.4240506329113924,0.2848101265822785,82.35,37.5,36.36,62.5,0.0,41.18,42.86,83.33,0.0312920949613311,0.1385749088788934,0.2848101265822785,1.139240506329114,0.0276040025316455,0.8544303797468354,2.848101265822785,4.272151898734177,0.1826921392405063,13.955696202531646,RB/RCB,46,42,42,38,27,81,46,65,23,50,96,100,12,35,54,38,35,8,42,46,27,77,96,85,77,69,100,69,38,8,31,96,38,77,58,35,38,62,31,50,77,46,54,69,46,62,31,85,54,77,23,69,100,100,23,38,54,38,62,8,69,46,38,92,100,85,77,69,100,69,38,8,31,96,38,85,62,38,46,69,46,85,92,54,Premiership
Motherwell,759fhii7hsnldanli06j5jmf6,1fu9y7gemoii89ejj7bkex78p,Regan Charles-Cook,Regan Charles-Cook,29.0,Attacker,Grenada,Striker,18.0,25.0,0.0,43.0,2.0,2.0,6.0,4.0,2.0,2.0,6.0,6.0,11.0,2.0,1.0,210.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,87.76,0.0,0.0,66.67,33.33,44.0,40.0,0.0,0.5689034523402084,0.1704019741549511,1.0,3.0,0.08488657,3.0,1.0,3.0,0.06045546,15.0,7.7142857142857135,10.714285714285714,0.0,18.428571428571427,0.8571428571428571,0.8571428571428571,2.571428571428571,1.7142857142857142,0.8571428571428571,0.8571428571428571,2.571428571428571,2.571428571428571,4.714285714285714,0.8571428571428571,0.4285714285714285,0.8571428571428571,3.4285714285714284,1.2857142857142856,0.0,0.0,0.0,0.0,1.7142857142857142,0.0,87.76,0.0,0.0,66.67,33.33,44.0,40.0,0.0,0.2438157652886607,0.073029417494979,0.4285714285714285,1.2857142857142856,0.0363799585714285,1.2857142857142856,0.4285714285714285,1.2857142857142856,0.0259094828571428,6.428571428571428,ST,52,32,18,41,21,21,23,18,50,38,52,46,21,36,54,34,11,25,16,32,27,27,77,50,96,18,27,77,54,59,66,16,18,21,43,36,29,70,21,32,11,48,89,61,18,71,39,21,46,39,68,57,71,71,54,54,79,46,36,50,16,32,27,27,93,50,96,18,27,77,54,59,66,16,36,21,50,50,43,86,29,36,14,61,Premiership
Motherwell,759fhii7hsnldanli06j5jmf6,5he3j18ix8tre84r8uls8ytm2,J. Hodge,Joe Hodge,24.0,Midfielder,Republic of Ireland,Midfielder,111.0,128.0,3.0,239.0,0.0,4.0,2.0,0.0,2.0,2.0,5.0,6.0,14.0,4.0,0.0,251.0,0.0,0.0,3.0,8.0,0.0,4.0,0.0,2.0,0.0,91.92,50.0,0.0,40.0,0.0,48.28,0.0,88.89,0.0882898609905398,0.2568361529947563,2.0,7.0,0.14367693,2.0,38.0,28.0,0.52620585,149.0,39.800796812749006,45.89641434262949,1.0756972111553786,85.6972111553785,0.0,1.4342629482071714,0.7171314741035857,0.0,0.7171314741035857,0.7171314741035857,1.7928286852589643,2.1513944223107573,5.0199203187251,1.4342629482071714,0.0,0.0,0.0,1.0756972111553786,2.8685258964143427,0.0,1.4342629482071714,0.0,0.7171314741035857,0.0,91.92,50.0,0.0,40.0,0.0,48.28,0.0,88.89,0.0316577190802732,0.0920926445001118,0.7171314741035857,2.50996015936255,0.0515176243027888,0.7171314741035857,13.625498007968128,10.0398406374502,0.1886793884462151,53.42629482071713,DM/CM,71,88,23,79,4,67,29,17,54,75,50,62,12,25,42,25,8,25,69,48,35,29,56,52,92,62,29,48,25,33,4,94,17,50,67,65,67,35,100,92,62,88,100,100,29,100,4,88,42,17,71,88,79,88,46,58,42,25,8,46,96,48,67,29,75,52,92,62,29,48,25,33,4,94,25,75,83,83,83,54,100,100,88,100,Premiership
Motherwell,759fhii7hsnldanli06j5jmf6,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,Ibrahim Said,24.0,Attacker,Nigeria,Striker,23.0,60.0,2.0,83.0,2.0,3.0,4.0,4.0,0.0,1.0,17.0,17.0,28.0,3.0,1.0,298.0,1.0,7.0,5.0,4.0,0.0,3.0,0.0,12.0,0.0,76.85,40.0,0.0,70.59,25.0,59.57,50.0,44.44,0.6918010654618194,0.2726912188444869,0.0,7.0,0.18307359,5.0,12.0,9.0,0.3156675399999999,47.0,6.946308724832215,18.12080536912752,0.6040268456375839,25.06711409395973,0.6040268456375839,0.906040268456376,1.2080536912751678,1.2080536912751678,0.0,0.3020134228187919,5.134228187919463,5.134228187919463,8.456375838926174,0.906040268456376,0.3020134228187919,0.3020134228187919,2.114093959731544,1.51006711409396,1.2080536912751678,0.0,0.906040268456376,0.0,3.624161073825504,0.0,76.85,40.0,0.0,70.59,25.0,59.57,50.0,44.44,0.2089332076898112,0.0823564083758517,0.0,2.114093959731544,0.0552906815436241,1.51006711409396,3.624161073825504,2.718120805369128,0.0953358342281879,14.194630872483222,ST,73,86,55,82,21,34,12,18,12,25,100,100,93,54,54,14,7,46,80,32,93,27,100,50,75,45,27,89,34,93,80,36,39,36,18,73,68,91,96,79,71,96,79,89,50,93,18,32,7,14,12,21,100,100,96,57,54,14,4,57,82,32,96,27,100,50,75,45,27,89,34,93,80,36,25,29,18,75,64,96,96,79,71,96,Premiership
Motherwell,759fhii7hsnldanli06j5jmf6,a8orjr2go2szwgi7ej0sfbvca,A. Lowry,Alex Lowry,23.0,Midfielder,Scotland,Midfielder,36.0,104.0,9.0,136.0,0.0,10.0,13.0,4.0,9.0,3.0,7.0,7.0,13.0,3.0,1.0,291.0,7.0,4.0,5.0,2.0,1.0,0.0,4.0,5.0,0.0,81.44,47.37,25.0,71.43,53.85,40.62,0.0,66.67,0.938225089742662,0.9187723603672716,6.0,6.0,0.1394215,6.0,15.0,26.0,0.5835894999999998,63.0,11.1340206185567,32.16494845360825,2.783505154639175,42.06185567010309,0.0,3.09278350515464,4.020618556701031,1.2371134020618555,2.783505154639175,0.9278350515463918,2.164948453608248,2.164948453608248,4.020618556701031,0.9278350515463918,0.3092783505154639,2.164948453608248,1.2371134020618555,1.5463917525773196,0.6185567010309279,0.3092783505154639,0.0,1.2371134020618555,1.5463917525773196,0.0,81.44,47.37,25.0,71.43,53.85,40.62,0.0,66.67,0.2901727081678336,0.2841564001135891,1.855670103092784,1.855670103092784,0.0431200515463917,1.855670103092784,4.639175257731958,8.041237113402062,0.1804915979381442,19.484536082474225,CM/AM,40,80,80,70,10,95,100,70,100,85,65,60,25,45,80,100,25,65,45,80,10,65,85,55,60,60,50,85,90,20,10,80,100,80,100,65,60,90,60,90,50,70,60,80,70,80,10,100,100,90,100,90,80,80,40,50,80,100,30,70,40,80,10,60,100,55,60,60,50,85,90,20,10,80,100,90,100,80,60,90,70,90,70,60,Premiership
Motherwell,759fhii7hsnldanli06j5jmf6,akopyu6vzbx7vg83jv7ish756,M. Moormann,Martin Moormann,25.0,Defender,Austria,Defender,285.0,72.0,12.0,357.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,22.0,0.0,425.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,92.97,50.0,0.0,100.0,0.0,70.59,75.0,66.67,0.0,0.2934673698296669,0.0,1.0,0.0199707,1.0,12.0,10.0,0.4866731799999996,224.0,60.35294117647059,15.24705882352941,2.541176470588235,75.6,1.2705882352941176,0.6352941176470588,0.0,0.0,0.0,0.0,0.2117647058823529,0.2117647058823529,2.541176470588235,4.658823529411765,0.0,0.0,0.4235294117647059,0.4235294117647059,0.4235294117647059,0.0,0.6352941176470588,0.0,0.2117647058823529,0.2117647058823529,92.97,50.0,0.0,100.0,0.0,70.59,75.0,66.67,0.0,0.0621460312580471,0.0,0.2117647058823529,0.0042290894117647,0.2117647058823529,2.541176470588235,2.117647058823529,0.1030602028235293,47.43529411764706,CB,100,59,50,91,20,73,9,11,39,30,55,52,9,36,41,25,27,43,32,48,25,45,57,93,91,80,45,82,25,77,66,55,9,86,39,25,27,52,34,23,59,91,100,50,59,82,14,77,9,11,39,30,59,59,5,27,41,25,32,41,23,48,23,45,59,91,91,80,45,82,25,77,66,55,9,86,39,27,27,50,32,18,50,77,Premiership
Motherwell,759fhii7hsnldanli06j5jmf6,avtbng9l03cdal3qxjtuhppg4,J. Knight-Lebel,Jamie Knight-Lebel,21.0,Defender,Canada,Defender,164.0,52.0,6.0,216.0,12.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,21.0,0.0,249.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,92.31,37.5,0.0,0.0,0.0,76.47,80.0,0.0,0.1059691849854705,0.1411607678994058,0.0,9.0,0.16526165,0.0,12.0,14.0,0.3153074999999999,140.0,59.27710843373494,18.795180722891565,2.1686746987951806,78.07228915662651,4.337349397590361,1.0843373493975903,0.3614457831325301,0.3614457831325301,0.0,0.3614457831325301,0.0,0.0,4.698795180722891,7.590361445783133,0.0,0.0,1.4457831325301205,0.3614457831325301,0.0,0.0,0.3614457831325301,0.0,0.0,0.0,92.31,37.5,0.0,0.0,0.0,76.47,80.0,0.0,0.0383021150549893,0.05102196430099,0.0,3.253012048192771,0.0597331265060241,0.0,4.337349397590361,5.0602409638554215,0.1139665662650602,50.60240963855422,CB,55,34,18,55,45,73,30,34,39,73,20,18,14,30,41,25,45,20,7,48,7,45,23,45,86,41,45,23,25,100,77,7,23,64,39,95,95,18,34,45,32,50,95,77,32,86,68,91,32,36,39,86,20,18,45,73,41,25,50,32,7,48,5,45,23,45,86,41,45,23,25,100,77,7,36,82,39,100,95,18,82,86,68,82,Premiership
