Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total goals_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total goals_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,94nt9fr8s7rcyslxlvpecxcoa,F. Souček,Filip Soucek,25.0,Defender,Czechia,Defender,76.0,11.0,109.0,18.0,174.0,7.0,12.0,8.0,4.0,4.0,2.0,7.0,7.0,52.0,10.0,5.0,690.0,1.0,8.0,11.0,7.0,16.0,2.0,0.0,0.0,0.0,75.0,43.9,33.33,100.0,12.5,53.06,33.33,59.26,0.8113334122359257,1.4292301535416432,2.0,12.0,0.37504812,4.0,19.0,22.0,0.9335974600000004,82.0,9.91304347826087,1.434782608695652,14.217391304347826,2.347826086956521,22.695652173913043,0.9130434782608696,1.5652173913043477,1.0434782608695652,0.5217391304347826,0.5217391304347826,0.2608695652173913,0.9130434782608696,0.9130434782608696,6.782608695652174,1.3043478260869563,0.6521739130434783,0.1304347826086956,1.0434782608695652,1.434782608695652,0.9130434782608696,2.0869565217391304,0.2608695652173913,0.0,0.0,0.0,75.0,43.9,33.33,100.0,12.5,53.06,33.33,59.26,0.1058260972481642,0.1864213243749969,0.2608695652173913,1.5652173913043477,0.0489193199999999,0.5217391304347826,2.4782608695652173,2.869565217391304,0.1217735817391304,10.695652173913045,CB,29,96,68,64,39,39,93,89,66,95,77,89,89,100,18,45,52,77,93,100,98,98,41,46,52,14,32,84,84,39,39,12,18,89,96,77,96,96,86,59,55,89,36,14,93,54,29,7,32,89,75,45,89,66,89,86,96,4,25,43,50,86,96,96,96,41,46,52,14,32,84,84,39,39,12,18,75,93,64,96,96,82,43,36,79,11,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,9n54ox1i7fskj6esi9h8xvfqi,A. Selecký,Alexander Selecký,23.0,Defender,Slovakia,Defender,36.0,17.0,63.0,11.0,82.0,5.0,15.0,7.0,3.0,4.0,3.0,11.0,11.0,30.0,10.0,8.0,716.0,2.0,11.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,64.57,39.29,31.48,27.27,28.57,51.72,38.46,66.67,0.483489354160999,1.5456771728837195,3.0,5.0,0.17088189,2.0,18.0,26.0,1.20075513,52.0,4.5251396648044695,2.136871508379888,7.918994413407821,1.38268156424581,10.3072625698324,0.6284916201117319,1.885474860335196,0.8798882681564245,0.3770949720670391,0.5027932960893855,0.3770949720670391,1.38268156424581,1.38268156424581,3.770949720670391,1.2569832402234635,1.005586592178771,0.2513966480446927,1.38268156424581,1.2569832402234635,0.3770949720670391,1.005586592178771,0.0,0.0,0.0,0.0,64.57,39.29,31.48,27.27,28.57,51.72,38.46,66.67,0.0607738015006842,0.194289030111082,0.3770949720670391,0.6284916201117319,0.0214795671787709,0.2513966480446927,2.2625698324022347,3.2681564245810053,0.1509329074022346,6.536312849162011,LB/LCB,21,100,43,71,21,50,93,93,71,100,96,86,86,71,32,64,86,86,89,68,79,39,36,46,54,7,43,71,29,43,57,14,46,79,93,96,43,64,50,68,82,64,36,7,100,7,36,7,29,79,86,57,100,86,79,71,43,7,43,64,64,79,43,50,39,36,46,54,7,43,71,29,43,57,14,46,57,86,93,21,43,21,43,50,64,7,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,aepfg6oyeyfxw5pyq62zfo0a2,A. Tučný,Adam Tucny,24.0,Midfielder,Slovakia,Midfielder,13.0,1.0,34.0,2.0,46.0,3.0,2.0,11.0,3.0,8.0,2.0,8.0,8.0,19.0,4.0,8.0,370.0,5.0,17.0,10.0,5.0,1.0,0.0,2.0,0.0,1.0,65.71,20.0,12.5,62.5,45.45,51.35,42.86,100.0,0.948473659479066,0.160208148837133,4.0,6.0,0.1860821899999999,2.0,5.0,7.0,0.24938316,26.0,3.1621621621621623,0.2432432432432432,8.270270270270272,0.4864864864864865,11.18918918918919,0.7297297297297298,0.4864864864864865,2.675675675675676,0.7297297297297298,1.945945945945946,0.4864864864864865,1.945945945945946,1.945945945945946,4.621621621621622,0.972972972972973,1.945945945945946,1.2162162162162162,4.135135135135136,2.4324324324324325,1.2162162162162162,0.2432432432432432,0.0,0.4864864864864865,0.0,0.2432432432432432,65.71,20.0,12.5,62.5,45.45,51.35,42.86,100.0,0.2307098090624755,0.0389695497171404,0.972972972972973,1.4594594594594597,0.0452632354054053,0.4864864864864865,1.2162162162162162,1.7027027027027029,0.0606607686486486,6.324324324324325,CM/AM,11,39,11,34,11,59,11,64,36,86,50,48,43,45,46,96,79,66,82,66,14,25,80,50,96,12,11,36,93,79,75,68,91,61,18,59,36,46,34,34,18,11,20,11,43,14,32,14,64,11,82,39,100,50,50,46,50,50,100,82,68,89,75,18,25,86,50,100,12,11,36,93,79,75,68,91,64,14,68,43,50,43,21,14,11,18,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,bttabwlvc5fxvw9gphuohznfu,M. Koubek,Matej Koubek,26.0,Attacker,Czechia,Striker,9.0,2.0,26.0,0.0,33.0,21.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,24.0,3.0,1.0,338.0,4.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,56.9,0.0,66.67,0.0,66.67,45.28,53.85,0.0,0.5114551808690393,0.4163822164204978,1.0,0.0,0.0,2.0,3.0,1.0,0.09871038,8.0,2.396449704142012,0.5325443786982249,6.923076923076923,0.0,8.78698224852071,5.591715976331361,0.7988165680473372,1.5976331360946745,1.5976331360946745,0.0,0.2662721893491124,0.0,0.0,6.390532544378698,0.7988165680473372,0.2662721893491124,1.0650887573964498,3.727810650887574,0.7988165680473372,0.0,0.0,0.0,0.2662721893491124,0.0,0.0,56.9,0.0,66.67,0.0,66.67,45.28,53.85,0.0,0.1361862907639453,0.1108710043723218,0.2662721893491124,0.0,0.0,0.5325443786982249,0.7988165680473372,0.2662721893491124,0.0262838289940828,2.1301775147929,ST,21,77,18,11,18,100,23,18,27,7,38,5,5,73,50,48,46,21,29,9,9,30,34,52,52,4,11,86,9,93,71,86,9,18,61,30,4,4,50,20,9,14,14,14,79,14,11,11,100,32,25,43,7,43,5,5,86,61,50,54,36,32,9,9,30,36,52,52,4,11,86,9,93,71,86,9,18,61,32,4,4,68,21,7,14,11,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,byyv7bl9m3sh4on62lvuc11bd,J. Hladík,Jan Hladík,32.0,Attacker,Czechia,Striker,34.0,3.0,71.0,3.0,102.0,2.0,8.0,10.0,9.0,1.0,2.0,16.0,17.0,21.0,3.0,2.0,611.0,5.0,28.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,80.31,60.0,30.0,43.75,50.0,32.31,12.5,75.0,1.1288357904519526,0.9470605085260266,3.0,7.0,0.17642626,2.0,9.0,17.0,1.04736599,37.0,5.008183306055646,0.44189852700491,10.458265139116204,0.44189852700491,15.02454991816694,0.2945990180032733,1.1783960720130933,1.4729950900163666,1.32569558101473,0.1472995090016366,0.2945990180032733,2.3567921440261865,2.504091653027823,3.09328968903437,0.44189852700491,0.2945990180032733,0.7364975450081833,4.124386252045826,1.1783960720130933,1.0310965630114566,0.44189852700491,0.0,0.1472995090016366,0.0,0.0,80.31,60.0,30.0,43.75,50.0,32.31,12.5,75.0,0.166276957677047,0.139501547900724,0.44189852700491,1.0310965630114566,0.025987501472995,0.2945990180032733,1.32569558101473,2.504091653027823,0.1542764960720131,5.4500818330605565,ST,88,89,93,66,89,16,88,50,57,30,62,84,84,64,50,71,59,82,75,80,57,30,34,52,52,79,64,71,54,71,14,7,82,43,93,66,71,61,50,75,88,93,79,54,68,61,43,54,14,57,18,21,14,50,64,64,18,36,57,43,39,46,57,46,30,21,52,52,79,64,71,54,71,14,7,82,29,71,50,43,32,39,43,68,86,61,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,e5ifxbnnw1cusmhnh18sge2vo,P. Jevoš,Patrik Jevoš,19.0,Attacker,Slovakia,Striker,11.0,0.0,21.0,0.0,32.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,14.0,3.0,2.0,262.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,68.09,0.0,0.0,33.33,0.0,46.67,33.33,75.0,0.0490380973114594,0.0590148279439531,1.0,0.0,0.0,1.0,2.0,3.0,0.07229892,10.0,3.7786259541984735,0.0,7.213740458015267,0.0,10.99236641221374,0.3435114503816794,0.3435114503816794,0.3435114503816794,0.0,0.3435114503816794,0.0,3.0916030534351147,3.0916030534351147,4.809160305343512,1.0305343511450382,0.6870229007633588,0.0,2.0610687022900764,2.0610687022900764,1.0305343511450382,1.0305343511450382,0.0,0.0,0.0,0.0,68.09,0.0,0.0,33.33,0.0,46.67,33.33,75.0,0.0168451479314173,0.0202722691410525,0.3435114503816794,0.0,0.0,0.3435114503816794,0.6870229007633588,1.0305343511450382,0.024835506870229,3.435114503816794,RW,25,38,25,38,25,38,25,25,25,62,38,50,50,50,75,88,38,25,100,25,75,38,62,62,62,25,38,38,50,38,50,50,75,25,25,25,25,25,25,62,25,25,25,25,38,25,38,25,25,25,25,25,50,38,50,25,50,100,100,38,25,75,50,75,38,62,62,62,25,38,38,50,38,50,50,75,25,25,25,25,25,25,75,50,25,25,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,1lzqnhtefu81ttvcpe6a4e6l1,D. Bariš,Damián Baris,31.0,Midfielder,Slovakia,Midfielder,75.0,12.0,85.0,10.0,148.0,3.0,8.0,3.0,3.0,0.0,0.0,5.0,5.0,22.0,7.0,7.0,530.0,2.0,5.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,75.9,41.67,41.38,40.0,66.67,45.83,42.86,60.0,0.342481949722891,0.9688459234241038,0.0,3.0,0.05544015,4.0,14.0,15.0,0.3325721699999999,73.0,12.735849056603772,2.037735849056604,14.433962264150942,1.6981132075471697,25.132075471698112,0.5094339622641509,1.3584905660377358,0.5094339622641509,0.5094339622641509,0.0,0.0,0.8490566037735848,0.8490566037735848,3.735849056603773,1.1886792452830188,1.1886792452830188,0.3396226415094339,0.8490566037735848,0.3396226415094339,0.3396226415094339,1.5283018867924527,0.0,0.0,0.0,0.0,75.9,41.67,41.38,40.0,66.67,45.83,42.86,60.0,0.0581573122170946,0.1645210058644704,0.0,0.5094339622641509,0.0094143650943396,0.6792452830188679,2.3773584905660377,2.5471698113207544,0.0564745194339622,12.396226415094338,DM/CM,41,94,48,46,30,41,74,28,61,7,13,69,65,39,39,63,56,39,9,52,81,35,33,52,50,4,28,81,43,96,11,41,61,33,81,9,33,26,76,30,28,26,35,26,93,26,37,19,22,72,19,63,7,13,56,56,19,30,44,52,33,7,52,70,35,33,52,50,4,28,81,43,96,11,41,61,37,85,9,26,19,72,19,19,19,19,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,2oauhtwpdagdbboxn9zylvjd,L. Nonikashvili,Levan Nonikashvili,31.0,Midfielder,Georgia,Midfielder,47.0,2.0,78.0,5.0,123.0,6.0,7.0,13.0,5.0,8.0,3.0,14.0,14.0,50.0,4.0,8.0,556.0,5.0,16.0,16.0,7.0,16.0,0.0,3.0,0.0,0.0,71.51,50.0,22.22,50.0,38.46,54.95,46.15,76.19,1.9796430840552823,0.6861624475690763,5.0,7.0,0.24101993,3.0,16.0,18.0,0.7685820200000002,59.0,7.6079136690647475,0.3237410071942446,12.625899280575538,0.8093525179856115,19.91007194244604,0.9712230215827338,1.1330935251798562,2.1043165467625897,0.8093525179856115,1.2949640287769784,0.4856115107913669,2.2661870503597124,2.2661870503597124,8.093525179856115,0.6474820143884892,1.2949640287769784,0.8093525179856115,2.5899280575539567,2.5899280575539567,1.1330935251798562,2.5899280575539567,0.0,0.4856115107913669,0.0,0.0,71.51,50.0,22.22,50.0,38.46,54.95,46.15,76.19,0.3204458229585888,0.1110694609374404,0.8093525179856115,1.1330935251798562,0.0390140174460431,0.4856115107913669,2.5899280575539567,2.913669064748201,0.1244107586330935,9.550359712230216,CM/AM,66,55,54,70,59,77,54,82,59,86,66,75,75,100,46,96,79,59,100,86,100,25,93,50,46,25,64,70,66,71,96,77,71,93,54,71,46,61,46,71,61,64,50,54,46,25,61,29,75,36,46,43,71,46,61,61,100,36,93,68,46,93,68,100,25,82,50,46,25,64,70,66,71,96,77,71,89,43,57,21,36,39,64,50,46,25,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,2tim10de6mjduagwk6r8dcrca,L. Šimko,Lukáš Šimko,27.0,Defender,Slovakia,Defender,43.0,2.0,50.0,4.0,91.0,6.0,3.0,3.0,3.0,0.0,1.0,8.0,9.0,27.0,11.0,9.0,545.0,1.0,12.0,6.0,2.0,9.0,1.0,1.0,0.0,0.0,68.42,17.39,40.0,25.0,33.33,46.55,42.86,69.23,0.6291411660275935,0.3451607033485242,1.0,4.0,0.1313351,2.0,7.0,13.0,0.5959722000000001,49.0,7.100917431192661,0.3302752293577982,8.256880733944955,0.6605504587155964,15.027522935779816,0.9908256880733946,0.4954128440366973,0.4954128440366973,0.4954128440366973,0.0,0.1651376146788991,1.3211009174311927,1.4862385321100915,4.458715596330276,1.81651376146789,1.4862385321100915,0.1651376146788991,1.981651376146789,0.9908256880733946,0.3302752293577982,1.4862385321100915,0.1651376146788991,0.1651376146788991,0.0,0.0,68.42,17.39,40.0,25.0,33.33,46.55,42.86,69.23,0.103894871454098,0.0569990152318663,0.1651376146788991,0.6605504587155964,0.0216883651376146,0.3302752293577982,1.1559633027522935,2.146788990825688,0.0984174275229358,8.091743119266056,RB/RCB,25,72,25,12,19,44,50,56,75,12,56,72,72,50,28,78,72,94,75,56,66,62,91,44,53,12,6,88,28,88,19,19,62,81,50,44,41,62,38,12,31,31,19,12,69,6,6,6,38,50,56,75,12,62,69,69,56,25,75,75,88,62,56,50,69,94,44,53,12,6,88,28,88,19,19,62,88,56,56,50,62,38,6,12,38,6,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,5nb31ongtpuay1rn17e7e9coa,P. Pudhorocký,Petr Pudhorocky,25.0,Midfielder,Czechia,Midfielder,86.0,6.0,94.0,4.0,174.0,3.0,8.0,2.0,0.0,2.0,1.0,10.0,10.0,29.0,5.0,5.0,477.0,0.0,4.0,9.0,6.0,6.0,1.0,0.0,1.0,0.0,78.38,25.0,42.86,60.0,0.0,45.31,23.08,54.55,0.1772008007604955,0.7491729459590216,2.0,8.0,0.18705651,2.0,14.0,21.0,0.7936999899999998,86.0,16.22641509433962,1.1320754716981132,17.735849056603776,0.7547169811320755,32.83018867924528,0.5660377358490566,1.509433962264151,0.3773584905660377,0.0,0.3773584905660377,0.1886792452830188,1.8867924528301887,1.8867924528301887,5.471698113207547,0.9433962264150944,0.9433962264150944,0.0,0.7547169811320755,1.69811320754717,1.1320754716981132,1.1320754716981132,0.1886792452830188,0.0,0.1886792452830188,0.0,78.38,25.0,42.86,60.0,0.0,45.31,23.08,54.55,0.0334341133510368,0.141353386030004,0.3773584905660377,1.509433962264151,0.0352936811320754,0.3773584905660377,2.6415094339622645,3.962264150943396,0.1497547150943396,16.22641509433962,CM/AM,96,88,71,62,93,59,61,5,5,36,27,62,62,71,59,70,11,9,73,77,70,64,21,100,46,50,20,95,88,11,57,38,39,4,61,38,59,50,34,61,70,68,89,96,75,64,54,86,50,57,7,5,32,14,39,39,71,46,75,11,11,71,64,54,64,21,100,46,50,20,95,88,11,57,38,39,7,57,29,46,29,32,71,68,61,93,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,6sdt0s0rs32ng3ohq67krgx04,A. Ravas,Adam Ravas,18.0,Midfielder,Slovakia,Midfielder,49.0,1.0,70.0,3.0,118.0,3.0,5.0,4.0,1.0,3.0,3.0,7.0,7.0,18.0,8.0,2.0,516.0,0.0,14.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,77.63,23.08,14.29,57.14,0.0,32.73,23.08,37.5,0.2067713946231433,0.3357352859292936,1.0,4.0,0.11112868,1.0,15.0,18.0,0.62707976,61.0,8.546511627906977,0.1744186046511628,12.209302325581396,0.5232558139534884,20.58139534883721,0.5232558139534884,0.872093023255814,0.6976744186046512,0.1744186046511628,0.5232558139534884,0.5232558139534884,1.2209302325581397,1.2209302325581397,3.13953488372093,1.3953488372093024,0.3488372093023256,0.0,2.441860465116279,0.5232558139534884,0.6976744186046512,0.5232558139534884,0.0,0.0,0.0,0.0,77.63,23.08,14.29,57.14,0.0,32.73,23.08,37.5,0.0360647781319436,0.0585584801039465,0.1744186046511628,0.6976744186046512,0.0193829093023255,0.1744186046511628,2.6162790697674416,3.13953488372093,0.109374376744186,10.63953488372093,CM/AM,71,39,50,55,54,59,39,14,12,45,66,38,27,36,79,45,11,50,16,55,38,25,21,50,46,46,14,45,82,11,7,38,14,11,29,21,14,14,14,66,61,50,59,64,36,21,36,36,43,21,11,11,39,57,25,18,11,79,39,11,43,7,46,32,25,21,50,46,46,14,45,82,11,7,38,14,11,25,18,7,11,4,68,54,36,50,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,8zewrjdmkri7d1j12kmlji978,P. Guinari,Peter Guinari,25.0,Defender,Central African Republic,Defender,101.0,0.0,25.0,1.0,126.0,12.0,1.0,6.0,5.0,1.0,2.0,1.0,1.0,19.0,33.0,2.0,348.0,1.0,6.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,84.56,8.33,0.0,100.0,16.67,61.29,63.16,100.0,0.7433752054605015,0.0913010013016835,1.0,1.0,0.0199707,0.0,3.0,5.0,0.0968481799999999,71.0,26.120689655172413,0.0,6.465517241379311,0.2586206896551724,32.58620689655172,3.103448275862069,0.2586206896551724,1.5517241379310345,1.293103448275862,0.2586206896551724,0.5172413793103449,0.2586206896551724,0.2586206896551724,4.913793103448276,8.53448275862069,0.5172413793103449,0.2586206896551724,1.5517241379310345,0.5172413793103449,0.2586206896551724,1.0344827586206895,0.0,0.2586206896551724,0.0,0.0,84.56,8.33,0.0,100.0,16.67,61.29,63.16,100.0,0.1922522083087504,0.0236123279228491,0.2586206896551724,0.2586206896551724,0.0051648362068965,0.0,0.7758620689655172,1.293103448275862,0.0250469431034482,18.36206896551724,CB,34,32,11,4,21,66,32,73,80,59,77,34,34,41,64,14,52,41,38,46,38,39,91,46,52,54,4,32,84,43,64,66,91,82,39,61,27,29,23,7,11,4,25,54,32,7,4,43,96,32,93,93,61,96,36,36,68,100,18,54,82,43,50,50,39,93,46,52,54,4,32,84,43,64,66,91,96,39,61,29,39,23,4,11,4,43,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,a0eof0c5ifjrxf1nbyfropdjp,E. Daniel,Erik Daniel,34.0,Midfielder,Czechia,Midfielder,55.0,10.0,113.0,9.0,158.0,3.0,10.0,21.0,12.0,9.0,9.0,31.0,32.0,31.0,12.0,7.0,714.0,6.0,32.0,12.0,13.0,1.0,2.0,0.0,0.0,0.0,74.88,32.14,20.0,41.94,28.57,41.33,30.0,33.33,2.139715678710318,1.1007035799021376,7.0,16.0,0.5142815000000001,5.0,20.0,30.0,1.82140764,79.0,6.932773109243697,1.2605042016806722,14.243697478991596,1.134453781512605,19.915966386554626,0.3781512605042016,1.2605042016806722,2.647058823529412,1.512605042016807,1.134453781512605,1.134453781512605,3.907563025210084,4.033613445378151,3.907563025210084,1.512605042016807,0.8823529411764706,0.7563025210084033,4.033613445378151,1.512605042016807,1.638655462184874,0.1260504201680672,0.2521008403361344,0.0,0.0,0.0,74.88,32.14,20.0,41.94,28.57,41.33,30.0,33.33,0.2697120603416367,0.1387441487271602,0.8823529411764706,2.016806722689076,0.0648253991596638,0.6302521008403361,2.5210084033613445,3.7815126050420167,0.2295891983193277,9.957983193277313,CM/AM,84,96,88,89,86,59,82,96,96,95,98,100,100,77,96,86,88,95,89,100,14,89,21,50,46,36,36,62,50,39,43,50,11,96,82,91,93,93,75,80,88,100,82,36,82,36,75,32,36,46,79,68,68,86,89,89,32,82,68,54,64,61,93,7,68,21,50,46,36,36,62,50,39,43,50,11,75,54,61,61,71,50,61,64,82,36,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,alnhvswa0mkn6ls9x2fomlexh,A. Morong,Adam Morong,33.0,Midfielder,Slovakia,Midfielder,55.0,0.0,58.0,8.0,113.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,7.0,24.0,18.0,8.0,511.0,0.0,6.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,69.75,27.59,0.0,16.67,0.0,58.54,46.15,75.0,0.1790371477264677,0.1239270015878975,0.0,7.0,0.13369352,1.0,12.0,13.0,0.3783712799999998,60.0,9.686888454011742,0.0,10.215264187866929,1.4090019569471623,19.90215264187867,1.0567514677103718,0.3522504892367906,0.3522504892367906,0.3522504892367906,0.0,0.0,1.0567514677103718,1.2328767123287672,4.227005870841487,3.1702544031311155,1.4090019569471623,0.0,1.0567514677103718,0.8806262230919765,0.1761252446183953,1.5851272015655578,0.0,0.0,0.0,0.0,69.75,27.59,0.0,16.67,0.0,58.54,46.15,75.0,0.0315329614391039,0.0218266734694927,0.0,1.2328767123287672,0.0235468039138943,0.1761252446183953,2.1135029354207435,2.2896281800391387,0.0666407342465753,10.567514677103718,CM/AM,84,16,39,84,50,77,11,5,23,9,7,23,27,64,100,96,11,20,39,12,84,25,21,50,46,18,25,16,11,11,100,77,66,7,11,7,46,29,14,54,45,29,54,71,16,18,86,25,82,7,4,25,9,7,14,21,36,100,96,11,14,14,11,82,25,21,50,46,18,25,16,11,11,100,77,66,4,7,7,29,14,7,50,21,14,46,Niké Liga
Skalica,8z6b1xgghbcalbv9dg1jcmb5k,as9w12k4pcyxfkpuvtld9skph,M. Černek,Martin Černek,31.0,Defender,Slovakia,Defender,39.0,1.0,27.0,11.0,65.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,18.0,15.0,4.0,210.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,77.38,55.0,100.0,100.0,0.0,64.29,70.0,28.57,0.2192059353950177,0.0831956340362948,0.0,0.0,0.0,0.0,3.0,7.0,0.1394747099999999,40.0,16.71428571428571,0.4285714285714285,11.571428571428571,4.714285714285714,27.85714285714285,3.0,0.4285714285714285,0.8571428571428571,0.8571428571428571,0.0,0.0,0.8571428571428571,0.8571428571428571,7.7142857142857135,6.428571428571428,1.7142857142857142,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,77.38,55.0,100.0,100.0,0.0,64.29,70.0,28.57,0.093945400883579,0.0356552717298406,0.0,0.0,0.0,0.0,1.2857142857142856,3.0,0.0597748757142856,17.142857142857142,CB,11,71,14,36,7,39,32,25,36,23,23,55,55,34,29,29,20,20,38,66,11,39,41,46,52,21,86,98,84,20,84,82,4,32,36,27,5,5,23,7,20,14,4,36,82,32,89,29,88,55,61,82,23,23,82,79,100,79,93,20,25,66,93,43,39,41,46,52,21,86,98,84,20,84,82,4,68,61,27,5,5,23,18,39,21,32,Niké Liga
