Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total mins played,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total accurate cross_Total,total effective clearance_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total accurate cross_p90,total effective clearance_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total effective clearance_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total accurate cross_p90PR,total effective clearance_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Elversberg,cig09m7g3wx983agnqgovggoh,1wnemsdjzdpyhmt2liu05mtxw,D. Mokwa,David Mokwa,22,Attacker,France,Striker,12.0,10.0,0.0,22.0,3.0,0.0,236.0,0.0,0.0,4.0,3.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,78.57,0.0,0.0,40.0,50.0,31.25,0.0,0.0,0.6641123844776216,0.1914404636165105,1.0,1.0,0.02756312,1.0,2.0,2.0,0.1087222299999999,7.0,4.576271186440678,3.8135593220338975,0.0,8.389830508474576,1.1440677966101696,0.0,0.0,0.0,1.5254237288135593,1.1440677966101696,0.3813559322033898,0.0,1.9067796610169487,1.9067796610169487,1.9067796610169487,0.7627118644067796,0.3813559322033898,0.7627118644067796,1.9067796610169487,0.7627118644067796,0.7627118644067796,0.0,0.3813559322033898,0.0,0.0,78.57,0.0,0.0,40.0,50.0,31.25,0.0,0.0,0.2532631974702794,0.0730069564639235,0.3813559322033898,0.3813559322033898,0.0105113593220338,0.3813559322033898,0.7627118644067796,0.7627118644067796,0.0414618673728813,2.669491525423729,ST,44,6,17,17,50,53,8,33,14,14,36,11,67,61,6,72,67,36,8,44,58,39,28,28,53,78,17,39,42,72,28,8,28,44,39,36,19,17,44,22,25,28,11,44,6,17,11,50,53,8,33,11,11,39,11,67,67,6,67,67,33,6,44,50,39,28,28,53,78,17,39,42,72,28,8,28,33,39,44,17,17,44,28,28,22,6,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,3abavmbqh6vt0xgcx6zo4mgru,L. Petkov,Lukas Petkov,25,Attacker,Bulgaria,Striker,16.0,19.0,4.0,32.0,4.0,0.0,263.0,3.0,1.0,4.0,2.0,2.0,1.0,10.0,10.0,20.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,6.0,7.0,0.0,59.26,66.67,42.86,20.0,75.0,40.82,37.5,70.0,0.2769366834076999,0.5099002242908461,1.0,1.0,0.02756312,1.0,4.0,6.0,0.74457525,15.0,5.475285171102662,6.501901140684411,1.3688212927756656,10.950570342205324,1.3688212927756656,0.0,1.0266159695817492,0.3422053231939164,1.3688212927756656,0.6844106463878328,0.6844106463878328,0.3422053231939164,3.422053231939164,3.422053231939164,6.844106463878328,0.3422053231939164,0.6844106463878328,1.0266159695817492,1.711026615969582,1.711026615969582,0.6844106463878328,1.0266159695817492,2.0532319391634983,2.3954372623574147,0.0,59.26,66.67,42.86,20.0,75.0,40.82,37.5,70.0,0.0947692072497832,0.1744905710500994,0.3422053231939164,0.3422053231939164,0.0094322463878327,0.3422053231939164,1.3688212927756656,2.0532319391634983,0.2547976140684411,5.133079847908745,RW,100,50,100,50,50,75,50,50,50,50,75,50,50,50,100,75,50,75,50,100,75,75,100,100,75,50,100,100,100,100,100,50,50,100,100,75,50,50,50,100,75,100,50,100,50,100,50,50,75,50,50,50,50,100,50,50,50,100,100,50,100,50,100,100,100,100,100,75,50,100,100,100,100,100,50,50,100,100,100,50,50,50,100,100,100,50,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,3vc4cabxofay0sdv7e1ym663u,L. Günther,Lasse Günther,23,Defender,Germany,Defender,26.0,23.0,0.0,49.0,3.0,0.0,255.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,8.0,0.0,2.0,1.0,4.0,3.0,1.0,0.0,10.0,2.0,0.0,62.03,0.0,0.0,25.0,100.0,42.11,66.67,66.67,0.0699286711777695,0.2330940360627758,0.0,4.0,0.09106206,3.0,5.0,5.0,0.1123026199999999,26.0,9.176470588235292,8.117647058823529,0.0,17.294117647058822,1.0588235294117647,0.0,0.7058823529411764,0.0,0.3529411764705882,0.3529411764705882,0.0,0.0,1.4117647058823528,1.7647058823529411,2.8235294117647056,0.0,0.7058823529411764,0.3529411764705882,1.4117647058823528,1.0588235294117647,0.3529411764705882,0.0,3.5294117647058822,0.7058823529411764,0.0,62.03,0.0,0.0,25.0,100.0,42.11,66.67,66.67,0.0246807074745068,0.0822684833162738,0.0,1.4117647058823528,0.0321395505882352,1.0588235294117647,1.7647058823529411,1.7647058823529411,0.0396362188235293,9.176470588235292,LB/LCB,15,23,15,8,69,46,31,38,31,69,23,31,81,88,31,50,19,65,54,77,65,23,50,38,54,8,15,23,50,92,31,81,54,31,54,23,54,46,62,23,23,23,23,15,23,15,8,77,46,31,38,38,92,23,31,85,92,31,50,23,85,62,77,85,23,54,46,54,8,15,23,50,92,31,81,54,31,62,23,62,54,69,23,23,23,23,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,7dcl84ahs5b2kjzaipai5ikno,F. Keidel,Felix Keidel,23,Defender,Germany,Defender,32.0,29.0,4.0,61.0,1.0,0.0,253.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,5.0,9.0,1.0,6.0,1.0,0.0,2.0,3.0,0.0,5.0,3.0,1.0,78.21,80.0,0.0,60.0,50.0,47.37,0.0,75.0,0.1294383931461533,0.092562934547772,0.0,0.0,0.0,1.0,4.0,6.0,0.13566076,26.0,11.383399209486166,10.316205533596838,1.4229249011857708,21.699604743083004,0.3557312252964427,0.0,0.0,0.0,0.7114624505928854,0.0,0.7114624505928854,0.3557312252964427,1.7786561264822136,1.7786561264822136,3.2015810276679844,0.3557312252964427,2.134387351778656,0.3557312252964427,0.0,0.7114624505928854,1.067193675889328,0.0,1.7786561264822136,1.067193675889328,0.3557312252964427,78.21,80.0,0.0,60.0,50.0,47.37,0.0,75.0,0.0460452781942837,0.0329275261237133,0.0,0.0,0.0,0.3557312252964427,1.4229249011857708,2.134387351778656,0.0482587683794466,9.24901185770751,CB,11,26,35,11,59,50,4,44,52,17,93,72,100,100,24,91,89,70,9,54,96,43,7,61,100,11,100,43,67,91,26,4,63,44,59,39,13,13,59,30,46,30,19,11,26,41,11,74,50,4,44,56,17,89,81,100,100,26,96,93,78,9,70,100,43,7,63,100,11,100,43,67,91,26,4,63,48,59,39,13,13,67,30,48,30,19,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,bhshqnrzmdjbqhtr8rcy7tca2,M. Rohr,Maximilian Rohr,31,Defender,Germany,Defender,110.0,21.0,2.0,131.0,0.0,0.0,262.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,15.0,1.0,0.0,85.62,13.33,0.0,0.0,0.0,35.29,25.0,100.0,0.1298550525931251,0.0,0.0,2.0,0.03608883,0.0,4.0,5.0,0.1235389999999999,53.0,37.786259541984734,7.213740458015267,0.6870229007633588,45.0,0.0,0.0,0.6870229007633588,0.0,0.3435114503816794,0.3435114503816794,0.0,0.0,0.0,0.0,2.0610687022900764,0.0,1.717557251908397,0.0,0.6870229007633588,1.0305343511450382,0.0,0.0,5.152671755725191,0.3435114503816794,0.0,85.62,13.33,0.0,0.0,0.0,35.29,25.0,100.0,0.0446066974556536,0.0,0.0,0.6870229007633588,0.0123969263358778,0.0,1.3740458015267176,1.717557251908397,0.0424370610687022,18.206106870229007,CB,78,9,11,39,20,50,22,44,30,44,37,30,22,22,13,41,72,31,31,80,30,43,41,24,50,22,7,43,30,31,11,15,94,48,22,39,52,41,26,30,37,26,26,78,7,11,46,20,50,19,44,41,56,37,30,22,22,15,41,78,31,33,81,30,43,44,33,50,22,7,43,30,31,11,15,94,44,22,39,56,41,26,26,37,26,26,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,ci4pwzieoc94uj3i1371bsatx,J. Gyamerah,Jan Gyamerah,31,Defender,Ghana,Defender,49.0,20.0,3.0,69.0,1.0,0.0,253.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,17.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,6.0,7.0,0.0,80.23,42.86,0.0,25.0,0.0,54.84,66.67,77.78,0.0753473294724501,0.0331829527083247,0.0,2.0,0.04336653,0.0,6.0,5.0,0.1064852099999999,32.0,17.43083003952569,7.114624505928854,1.067193675889328,24.545454545454547,0.3557312252964427,0.0,1.4229249011857708,0.0,0.3557312252964427,0.3557312252964427,0.0,0.0,1.4229249011857708,1.4229249011857708,6.047430830039526,0.0,1.067193675889328,0.0,0.7114624505928854,1.067193675889328,0.3557312252964427,0.0,2.134387351778656,2.490118577075099,0.0,80.23,42.86,0.0,25.0,0.0,54.84,66.67,77.78,0.0268033978360494,0.0118042124258862,0.0,0.7114624505928854,0.0154268288537549,0.0,2.134387351778656,1.7786561264822136,0.0378801142292489,11.383399209486166,RB/RCB,77,8,27,23,23,54,58,27,38,62,23,31,65,65,69,50,38,35,42,69,42,23,38,85,54,62,77,23,42,35,46,73,50,46,23,31,35,31,15,62,46,23,54,77,15,23,23,31,54,54,27,38,54,23,31,62,62,77,50,38,35,38,69,38,23,31,77,54,62,77,23,42,35,46,73,50,46,23,31,38,31,15,69,46,23,54,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,Lukasz Poreba,26,Midfielder,Poland,Midfielder,55.0,28.0,0.0,83.0,1.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,91.21,0.0,0.0,0.0,0.0,31.25,0.0,33.33,0.0,0.0454217652527397,0.0,2.0,0.03867417,1.0,5.0,3.0,0.0796211699999999,35.0,18.33333333333333,9.333333333333334,0.0,27.666666666666668,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.3333333333333333,0.0,91.21,0.0,0.0,0.0,0.0,31.25,0.0,33.33,0.0,0.0151405884175799,0.0,0.6666666666666666,0.01289139,0.3333333333333333,1.6666666666666667,1.0,0.0265403899999999,11.666666666666666,DM/CM,53,6,6,17,19,100,14,44,8,19,17,25,17,14,8,36,56,22,8,36,31,36,81,25,53,83,6,36,31,22,6,17,17,8,11,25,22,11,31,8,14,6,17,44,6,6,17,17,100,14,44,8,19,17,25,17,14,6,36,50,22,8,31,31,36,81,19,53,83,6,36,31,22,6,17,17,8,11,25,19,11,25,8,11,6,11,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,Amos Pieper,28,Defender,Germany,Defender,114.0,56.0,12.0,170.0,0.0,0.0,270.0,6.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,16.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,20.0,5.0,0.0,89.47,52.17,0.0,0.0,25.0,72.73,60.0,62.5,0.3237562540840164,0.0,3.0,2.0,0.0427186799999999,1.0,11.0,17.0,0.27988581,116.0,38.0,18.666666666666668,4.0,56.66666666666666,0.0,0.0,2.0,0.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,5.333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,6.666666666666667,1.6666666666666667,0.0,89.47,52.17,0.0,0.0,25.0,72.73,60.0,62.5,0.1079187513613388,0.0,1.0,0.6666666666666666,0.0142395599999999,0.3333333333333333,3.6666666666666665,5.666666666666667,0.09329527,38.66666666666666,CB,85,63,96,70,20,50,43,44,78,44,100,93,22,22,63,41,72,70,22,54,30,43,67,87,50,52,67,43,30,65,100,48,44,67,22,100,52,52,59,65,81,67,74,81,63,91,63,20,50,41,44,78,43,100,93,22,22,63,41,67,69,20,50,30,43,63,85,50,52,67,43,30,65,100,48,44,63,22,100,46,52,57,65,81,67,74,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,3ia67tz2wkwnl35dszw841xxw,Chuki,Iván San José Cantalejo,22,Midfielder,Spain,Midfielder,21.0,49.0,1.0,66.0,4.0,0.0,263.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,1.0,8.0,3.0,1.0,4.0,2.0,2.0,0.0,76.74,20.0,30.77,100.0,25.0,52.63,20.0,40.0,0.2830365854721803,0.5286266359979537,2.0,4.0,0.11382845,3.0,7.0,10.0,0.24910982,34.0,7.186311787072244,16.768060836501903,0.3422053231939164,22.58555133079848,1.3688212927756656,0.0,0.3422053231939164,0.3422053231939164,1.3688212927756656,1.0266159695817492,0.3422053231939164,0.3422053231939164,0.3422053231939164,0.6844106463878328,3.422053231939164,0.0,0.3422053231939164,0.3422053231939164,2.737642585551331,1.0266159695817492,0.3422053231939164,1.3688212927756656,0.6844106463878328,0.6844106463878328,0.0,76.74,20.0,30.77,100.0,25.0,52.63,20.0,40.0,0.09685662620721,0.1808988488205925,0.6844106463878328,1.3688212927756656,0.0389527015209125,1.0266159695817492,2.3954372623574147,3.422053231939164,0.0852467064638783,11.634980988593156,CM/AM,22,62,28,38,56,53,41,81,44,59,38,56,28,38,38,38,28,38,69,50,34,78,41,44,50,38,28,44,91,28,50,38,31,44,75,75,28,38,56,50,66,25,50,6,62,25,19,44,53,38,78,41,56,19,44,19,38,31,38,25,28,69,50,22,75,38,38,50,38,28,44,91,28,50,38,31,44,62,75,28,38,53,50,62,25,44,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,Olivier Deman,26,Defender,Belgium,Defender,58.0,49.0,6.0,106.0,0.0,0.0,270.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,18.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,14.0,11.0,0.0,83.46,37.5,11.11,33.33,100.0,62.07,75.0,78.57,0.1805821792400701,0.0,2.0,2.0,0.0361540699999999,0.0,11.0,16.0,0.3377792,41.0,19.33333333333333,16.333333333333332,2.0,35.333333333333336,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,4.666666666666667,3.6666666666666665,0.0,83.46,37.5,11.11,33.33,100.0,62.07,75.0,78.57,0.06019405974669,0.0,0.6666666666666666,0.6666666666666666,0.0120513566666666,0.0,3.6666666666666665,5.333333333333333,0.1125930666666666,13.666666666666666,LB/LCB,69,46,73,54,19,46,46,38,73,69,77,31,58,58,73,50,38,100,31,19,65,54,69,100,54,62,62,46,73,92,69,100,85,69,23,85,27,31,15,69,88,54,38,69,46,65,46,19,46,38,38,65,54,69,31,54,54,73,50,38,100,31,19,58,54,69,100,54,62,62,46,73,92,69,100,85,69,23,77,27,31,15,69,88,54,38,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,6qj9kdcrum9mqla72ytoojje1,M. Grüll,Marco Grüll,28,Attacker,Austria,Striker,27.0,38.0,3.0,62.0,6.0,0.0,265.0,1.0,2.0,8.0,4.0,4.0,2.0,5.0,5.0,23.0,1.0,6.0,2.0,13.0,7.0,3.0,3.0,4.0,8.0,0.0,74.7,75.0,21.43,60.0,25.0,60.53,25.0,66.67,0.4708376256272505,0.6175627872424446,4.0,12.0,0.31225177,3.0,4.0,9.0,0.38467167,27.0,9.169811320754716,12.90566037735849,1.018867924528302,21.056603773584904,2.037735849056604,0.0,0.3396226415094339,0.6792452830188679,2.7169811320754715,1.3584905660377358,1.3584905660377358,0.6792452830188679,1.6981132075471697,1.6981132075471697,7.811320754716981,0.3396226415094339,2.037735849056604,0.6792452830188679,4.415094339622641,2.3773584905660377,1.018867924528302,1.018867924528302,1.3584905660377358,2.7169811320754715,0.0,74.7,75.0,21.43,60.0,25.0,60.53,25.0,66.67,0.1599071181375567,0.2097383051012075,1.3584905660377358,4.075471698113208,0.1060477709433962,1.018867924528302,1.3584905660377358,3.056603773584905,0.1306432086792452,9.169811320754716,ST,97,83,69,92,86,53,19,94,56,28,83,56,67,61,94,44,100,36,58,97,83,94,81,100,53,67,78,89,72,31,94,28,75,17,89,86,89,89,89,58,92,83,94,100,67,67,89,89,53,17,94,44,22,83,44,61,56,94,39,100,22,56,89,78,94,78,100,53,67,78,89,72,31,94,28,75,11,89,83,89,89,89,50,83,83,94,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,7b9gqjq7z692znpoklj7c057u,L. Reis,Ludovit Reis,26,Midfielder,Netherlands,Midfielder,47.0,38.0,4.0,85.0,1.0,0.0,245.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,17.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,11.0,7.0,0.0,88.54,80.0,0.0,50.0,0.0,60.71,0.0,53.85,0.052722453987099,0.0764128005834548,1.0,3.0,0.05559792,1.0,7.0,3.0,0.12751787,34.0,17.26530612244898,13.959183673469386,1.469387755102041,31.22448979591837,0.3673469387755101,0.0,0.0,0.0,0.3673469387755101,0.0,0.3673469387755101,0.3673469387755101,0.7346938775510203,0.7346938775510203,6.244897959183673,0.0,0.7346938775510203,0.0,1.1020408163265305,1.1020408163265305,0.3673469387755101,0.0,4.040816326530612,2.571428571428571,0.0,88.54,80.0,0.0,50.0,0.0,60.71,0.0,53.85,0.0193674320768935,0.0280700083775956,0.3673469387755101,1.1020408163265305,0.0204237257142857,0.3673469387755101,2.571428571428571,1.1020408163265305,0.0468432991836734,12.489795918367346,DM/CM,33,17,56,22,19,50,14,44,28,19,42,61,64,64,100,36,19,22,36,67,72,36,94,100,53,61,97,36,81,22,83,17,56,17,28,64,42,28,31,31,14,11,11,33,22,56,22,28,50,14,44,33,19,50,72,67,67,100,36,28,22,44,83,83,36,94,100,53,61,97,36,81,22,83,17,56,17,28,72,44,44,44,33,17,11,17,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,Marco Friedl,28,Defender,Austria,Defender,126.0,55.0,9.0,181.0,1.0,0.0,270.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,21.0,1.0,0.0,95.26,69.23,0.0,100.0,0.0,29.41,16.67,50.0,0.1183843267047518,0.0,0.0,3.0,0.05959185,1.0,11.0,14.0,0.2157211299999999,101.0,42.0,18.33333333333333,3.0,60.333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,7.0,0.3333333333333333,0.0,95.26,69.23,0.0,100.0,0.0,29.41,16.67,50.0,0.0394614422349172,0.0,0.0,1.0,0.01986395,0.3333333333333333,3.6666666666666665,4.666666666666667,0.0719070433333333,33.666666666666664,CB,96,59,69,83,59,50,9,44,30,44,37,30,56,56,7,41,33,31,31,30,70,43,72,24,50,100,93,43,91,31,7,7,24,37,22,39,69,67,59,65,72,48,63,96,59,69,76,54,50,7,44,26,43,37,30,52,52,4,41,31,31,30,28,65,43,72,19,50,100,93,43,91,31,7,7,24,37,22,39,69,63,57,65,72,48,63,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,Niclas Füllkrug,33,Attacker,Germany,Striker,21.0,19.0,2.0,40.0,3.0,0.0,216.0,10.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,18.0,2.0,0.0,4.0,8.0,3.0,0.0,0.0,3.0,2.0,0.0,68.97,66.67,0.0,0.0,80.0,47.37,58.82,40.0,0.5385978077360245,0.1834793292882679,0.0,2.0,0.0478667,2.0,3.0,1.0,0.13092765,15.0,8.75,7.916666666666667,0.8333333333333334,16.666666666666668,1.25,0.0,4.166666666666667,0.0,2.083333333333333,2.083333333333333,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,7.5,0.8333333333333334,0.0,1.6666666666666667,3.333333333333333,1.25,0.0,0.0,1.25,0.8333333333333334,0.0,68.97,66.67,0.0,0.0,80.0,47.37,58.82,40.0,0.2244157532233435,0.0764497205367783,0.0,0.8333333333333334,0.0199444583333333,0.8333333333333334,1.25,0.4166666666666667,0.0545531875,6.25,ST,81,28,50,39,50,53,83,33,28,44,14,28,11,8,83,72,25,75,22,64,11,39,61,86,53,39,67,39,11,94,78,94,56,28,33,11,36,33,75,36,8,33,50,83,33,61,50,56,53,89,33,28,44,14,33,17,11,89,78,25,75,25,67,11,39,72,89,53,39,67,39,11,94,78,94,56,28,44,11,39,33,78,33,11,39,56,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,17iz3i6kzdxc115bdlgcgqdck,A. Daghim,Adam Daghim,20,Attacker,Denmark,Striker,11.0,45.0,2.0,53.0,7.0,0.0,267.0,4.0,2.0,5.0,3.0,2.0,2.0,12.0,14.0,13.0,1.0,4.0,3.0,11.0,2.0,2.0,3.0,1.0,5.0,0.0,68.83,40.0,25.0,16.67,60.0,40.62,80.0,83.33,0.2711719226076561,0.4790939759016959,1.0,6.0,0.1798787399999999,2.0,3.0,6.0,0.37722042,20.0,3.7078651685393256,15.168539325842696,0.6741573033707865,17.865168539325843,2.359550561797753,0.0,1.348314606741573,0.6741573033707865,1.6853932584269662,1.0112359550561798,0.6741573033707865,0.6741573033707865,4.044943820224719,4.719101123595506,4.382022471910112,0.3370786516853932,1.348314606741573,1.0112359550561798,3.7078651685393256,0.6741573033707865,0.6741573033707865,1.0112359550561798,0.3370786516853932,1.6853932584269662,0.0,68.83,40.0,25.0,16.67,60.0,40.62,80.0,83.33,0.0914062660475245,0.1614923514275379,0.3370786516853932,2.02247191011236,0.0606332831460673,0.6741573033707865,1.0112359550561798,2.02247191011236,0.1271529505617977,6.741573033707865,RW,50,100,50,100,100,75,100,100,100,100,75,100,100,100,50,75,100,75,100,50,75,75,50,50,75,100,50,50,50,50,50,100,100,50,50,75,100,100,100,50,75,50,100,50,100,50,100,100,75,100,100,100,100,50,100,100,100,50,50,100,50,100,50,50,50,50,50,75,100,50,50,50,50,50,100,100,50,50,50,100,100,100,50,50,50,100,Bundesliga
Hoffenheim,4l9mrqzmajz5crzlz50mtbt6x,4ryipy52oscxkv71ws0os5w5,V. Coufal,Vladimír Coufal,34,Defender,Czechia,Defender,39.0,82.0,5.0,117.0,5.0,0.0,249.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,12.0,0.0,5.0,0.0,4.0,3.0,2.0,4.0,7.0,3.0,0.0,80.14,33.33,14.81,66.67,0.0,63.16,75.0,75.0,0.0380401358633777,0.4728539718687142,0.0,3.0,0.05802321,3.0,13.0,15.0,0.5379561899999997,67.0,14.096385542168674,29.63855421686747,1.8072289156626504,42.28915662650603,1.8072289156626504,0.0,1.0843373493975903,0.7228915662650602,0.3614457831325301,0.0,0.3614457831325301,0.3614457831325301,1.0843373493975903,1.0843373493975903,4.337349397590361,0.0,1.8072289156626504,0.0,1.4457831325301205,1.0843373493975903,0.7228915662650602,1.4457831325301205,2.5301204819277108,1.0843373493975903,0.0,80.14,33.33,14.81,66.67,0.0,63.16,75.0,75.0,0.0137494466976063,0.1709110741694147,0.0,1.0843373493975903,0.0209722445783132,1.0843373493975903,4.698795180722891,5.421686746987952,0.194441996385542,24.21686746987952,RB/RCB,54,100,62,85,81,54,46,96,38,27,58,73,54,50,50,50,92,35,58,69,69,77,50,50,54,54,46,54,73,35,85,92,38,38,69,31,54,46,85,100,100,69,92,54,100,62,85,77,54,46,100,46,27,54,69,54,54,46,50,92,35,54,77,69,77,54,54,54,54,46,54,73,35,85,92,38,38,62,31,46,46,77,100,92,69,92,Bundesliga
