Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total attempts obox_Total,total ontarget attempt_Total,total blocked scoring att_Total,total goals_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total attempts obox_p90,total ontarget attempt_p90,total blocked scoring att_p90,total goals_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total attempts obox_TotalPR,total ontarget attempt_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total attempts obox_p90PR,total ontarget attempt_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Pardubice,4xbgquadoen1b303u4hi9nhg9,dy5id5li7v8wb5wjromm1ug44,V. Samuel,Victor Samuel,20,Attacker,Nigeria,Striker,7.0,2.0,19.0,3.0,24.0,2.0,0.0,3.0,7.0,6.0,6.0,7.0,8.0,4.0,1.0,264.0,15.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,53.33,37.5,33.33,16.67,14.29,32.0,25.0,50.0,0.8126680401349778,0.3509972986640809,1.0,7.0,0.19042923,1.0,4.0,6.0,0.33624228,14.0,2.3863636363636367,0.6818181818181819,6.477272727272728,1.0227272727272727,8.181818181818182,0.6818181818181819,0.0,1.0227272727272727,2.3863636363636367,2.0454545454545454,2.0454545454545454,2.3863636363636367,2.7272727272727275,1.3636363636363638,0.3409090909090909,5.113636363636364,0.3409090909090909,0.3409090909090909,0.6818181818181819,0.3409090909090909,0.3409090909090909,1.0227272727272727,0.0,0.0,0.0,0.0,53.33,37.5,33.33,16.67,14.29,32.0,25.0,50.0,0.2770459227732879,0.1196581699991185,0.3409090909090909,2.3863636363636367,0.0649190556818181,0.3409090909090909,1.3636363636363638,2.0454545454545454,0.11462805,4.772727272727273,ST,11,78,13,77,9,16,34,44,30,35,33,34,2,61,54,30,4,18,49,32,15,70,15,51,51,49,5,49,82,18,15,16,20,46,37,59,27,73,63,40,57,68,68,40,22,88,22,88,17,27,34,57,49,66,54,56,5,76,66,68,2,27,66,41,17,88,15,51,51,49,5,49,82,18,15,16,20,46,59,78,37,85,78,49,76,83,80,59,Czech League
Pardubice,4xbgquadoen1b303u4hi9nhg9,egd0soczfzl4sfqjg1h1cd0yc,T. Jelínek,Tomás Jelínek,20,Midfielder,Czechia,Midfielder,59.0,13.0,73.0,6.0,119.0,2.0,0.0,14.0,12.0,3.0,8.0,8.0,20.0,8.0,1.0,450.0,6.0,10.0,4.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,78.81,27.27,38.24,50.0,50.0,51.28,50.0,25.0,1.254299128628147,1.7283664677851869,8.0,11.0,0.23158469,4.0,16.0,25.0,0.96243093,72.0,11.8,2.6,14.6,1.2,23.8,0.4,0.0,2.8,2.4,0.6,1.6,1.6,4.0,1.6,0.2,1.2,2.0,0.8,0.2,1.8,1.2,0.4,0.0,0.0,0.0,0.0,78.81,27.27,38.24,50.0,50.0,51.28,50.0,25.0,0.2508598257256294,0.3456732935570373,1.6,2.2,0.046316938,0.8,3.2,5.0,0.192486186,14.4,DM/CM,36,100,36,32,33,29,36,94,91,68,83,83,44,58,12,56,85,77,8,95,100,53,39,48,52,52,30,6,85,44,88,45,58,9,97,100,92,76,70,55,55,73,73,42,27,100,48,18,24,26,36,100,94,73,85,85,42,52,9,64,83,79,6,94,100,58,39,48,52,52,30,6,85,44,88,45,58,9,100,100,94,88,76,64,61,79,88,45,Czech League
Pardubice,4xbgquadoen1b303u4hi9nhg9,eq790ntit6131xw3ag2x0siui,A. Tanko,Abdullahi Tanko,28,Attacker,Nigeria,Striker,8.0,2.0,37.0,1.0,43.0,6.0,0.0,2.0,8.0,7.0,7.0,7.0,15.0,2.0,5.0,383.0,25.0,4.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,66.15,25.0,25.0,42.86,25.0,42.86,50.0,0.0,1.5233096864165707,0.196612487656009,2.0,7.0,0.28387828,0.0,3.0,4.0,0.3728245499999999,18.0,1.8798955613577024,0.4699738903394256,8.694516971279374,0.2349869451697128,10.10443864229765,1.4099216710182767,0.0,0.4699738903394256,1.8798955613577024,1.6449086161879896,1.6449086161879896,1.6449086161879896,3.524804177545692,0.4699738903394256,1.174934725848564,5.87467362924282,0.9399477806788512,0.7049608355091384,0.0,0.2349869451697128,0.4699738903394256,0.4699738903394256,0.2349869451697128,0.0,0.0,0.0,66.15,25.0,25.0,42.86,25.0,42.86,50.0,0.0,0.3579578897584631,0.0462013678565034,0.4699738903394256,1.6449086161879896,0.0667076898172323,0.0,0.7049608355091384,0.9399477806788512,0.0876089020887728,4.229765013054831,ST,17,78,56,37,41,55,34,29,39,44,41,34,26,22,99,72,28,54,11,32,34,51,48,51,51,49,32,37,66,61,33,63,73,11,73,37,48,73,80,13,49,54,71,55,15,73,51,37,34,54,34,29,34,46,41,39,24,17,98,90,32,54,11,29,29,49,44,51,51,49,32,37,66,61,33,63,73,11,88,32,44,73,80,13,54,44,68,46,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,3cfoswqxyk4xr6w4vf6vn7d2h,M. Čermák,Marcel Cermák,27,Midfielder,Czechia,Midfielder,44.0,6.0,87.0,2.0,125.0,4.0,0.0,9.0,13.0,6.0,11.0,11.0,22.0,5.0,3.0,580.0,21.0,6.0,7.0,2.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0,73.53,22.22,23.08,63.64,23.08,50.0,36.36,40.0,1.442744658156118,0.7719387616337697,5.0,3.0,0.07335491,4.0,15.0,14.0,0.52648947,52.0,6.827586206896552,0.9310344827586208,13.5,0.3103448275862069,19.39655172413793,0.6206896551724138,0.0,1.396551724137931,2.0172413793103448,0.9310344827586208,1.706896551724138,1.706896551724138,3.413793103448276,0.7758620689655172,0.4655172413793103,3.258620689655172,0.9310344827586208,1.0862068965517242,0.3103448275862069,1.0862068965517242,0.4655172413793103,1.0862068965517242,0.1551724137931034,0.0,0.0,0.0,73.53,22.22,23.08,63.64,23.08,50.0,36.36,40.0,0.2238741710931907,0.1197836009431711,0.7758620689655172,0.4655172413793103,0.0113826584482758,0.6206896551724138,2.327586206896552,2.1724137931034484,0.0816966418965517,8.068965517241379,CM/AM,51,77,69,16,60,69,25,69,88,70,78,71,57,74,65,89,42,84,26,92,69,99,64,50,50,49,21,11,48,81,41,62,54,14,96,67,80,16,15,61,76,53,60,53,27,67,35,8,29,56,25,48,69,65,46,44,23,54,40,73,31,71,12,83,52,96,52,50,50,49,21,11,48,81,41,62,54,14,81,52,71,8,6,46,56,31,31,29,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,4lx29wbwxbamo5go47tth9gtm,M. Radosta,Matej Radosta,25,Midfielder,Czechia,Midfielder,44.0,7.0,108.0,2.0,145.0,4.0,3.0,14.0,10.0,7.0,19.0,19.0,29.0,4.0,1.0,685.0,29.0,13.0,6.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,77.54,40.0,30.43,31.58,40.0,43.28,30.77,50.0,1.1403997352002349,1.2266105511977772,5.0,18.0,0.65321082,4.0,5.0,17.0,1.0755483499999998,64.0,5.781021897810219,0.9197080291970804,14.189781021897812,0.2627737226277372,19.05109489051095,0.5255474452554745,0.3941605839416058,1.8394160583941608,1.3138686131386863,0.9197080291970804,2.496350364963504,2.496350364963504,3.81021897810219,0.5255474452554745,0.1313868613138686,3.81021897810219,1.708029197080292,0.7883211678832117,0.3941605839416058,0.3941605839416058,0.5255474452554745,0.3941605839416058,0.2627737226277372,0.0,0.0,0.0,77.54,40.0,30.43,31.58,40.0,43.28,30.77,50.0,0.1498335418511257,0.1611605103763503,0.6569343065693432,2.364963503649636,0.0858233194160583,0.5255474452554745,0.6569343065693432,2.2335766423357666,0.1413129218978102,8.408759124087592,CM/AM,51,83,75,16,73,69,98,95,71,78,94,94,80,62,23,96,88,79,46,46,78,66,83,50,50,49,35,41,71,23,70,33,45,24,85,92,80,98,98,61,20,70,90,68,25,65,46,6,23,52,83,71,35,62,71,69,29,29,15,81,60,50,17,25,60,40,69,50,50,49,35,41,71,23,70,33,45,24,56,67,62,77,81,42,8,35,67,33,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,73by8coqx38r9kfh2ns7n66s,J. Auta,John Auta,20,Midfielder,Nigeria,Midfielder,21.0,0.0,29.0,2.0,50.0,2.0,0.0,2.0,9.0,8.0,15.0,16.0,20.0,3.0,1.0,364.0,16.0,4.0,9.0,4.0,1.0,5.0,2.0,4.0,0.0,0.0,0.0,80.65,66.67,0.0,60.0,55.56,39.22,18.18,80.0,0.9597997632862448,0.1382935558178275,1.0,2.0,0.05240351,1.0,5.0,4.0,0.13710875,11.0,5.1923076923076925,0.0,7.170329670329671,0.4945054945054945,12.362637362637363,0.4945054945054945,0.0,0.4945054945054945,2.2252747252747254,1.978021978021978,3.708791208791209,3.956043956043956,4.945054945054945,0.7417582417582418,0.2472527472527472,3.956043956043956,0.989010989010989,2.2252747252747254,0.989010989010989,0.2472527472527472,1.2362637362637363,0.4945054945054945,0.989010989010989,0.0,0.0,0.0,80.65,66.67,0.0,60.0,55.56,39.22,18.18,80.0,0.2373131282850605,0.034193461603309,0.2472527472527472,0.4945054945054945,0.0129569118131868,0.2472527472527472,1.2362637362637363,0.989010989010989,0.0339005151098901,2.71978021978022,CM/AM,17,10,8,16,10,36,25,14,60,84,89,88,47,46,23,76,28,91,59,20,86,43,98,50,50,49,54,92,10,70,90,17,23,82,73,12,25,10,10,12,20,7,6,4,23,10,2,17,8,44,25,12,73,92,94,94,59,50,25,85,33,94,67,21,98,52,100,50,50,49,54,92,10,70,90,17,23,82,83,15,22,11,10,12,18,6,4,4,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,76p9u8gc0hy1reym8qg2ac844,J. Švanda,Josef Svanda,24,Midfielder,Czechia,Midfielder,53.0,1.0,72.0,3.0,124.0,2.0,0.0,5.0,3.0,0.0,4.0,4.0,15.0,10.0,7.0,337.0,1.0,4.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,83.78,30.0,11.11,50.0,33.33,51.72,40.0,75.0,0.1764116367018093,0.43962493663046,3.0,4.0,0.13790114,1.0,17.0,17.0,0.6109752299999999,68.0,14.154302670623146,0.2670623145400593,19.228486646884274,0.8011869436201781,33.11572700296736,0.5341246290801187,0.0,1.3353115727002969,0.8011869436201781,0.0,1.0682492581602374,1.0682492581602374,4.00593471810089,2.6706231454005933,1.869436201780416,0.2670623145400593,1.0682492581602374,0.5341246290801187,1.602373887240356,0.8011869436201781,0.2670623145400593,0.2670623145400593,0.0,0.0,0.0,0.0,83.78,30.0,11.11,50.0,33.33,51.72,40.0,75.0,0.0471129000093852,0.1174072531060575,0.8011869436201781,1.0682492581602374,0.0368281976261127,0.2670623145400593,4.540059347181009,4.540059347181009,0.163168459050445,18.160237388724035,RM/RCM,38,31,50,31,38,25,31,50,31,19,25,25,25,75,81,19,38,25,75,56,38,44,38,56,56,56,88,38,44,88,50,75,62,100,25,50,56,12,25,12,75,62,50,38,88,44,88,38,88,38,31,75,50,19,25,25,38,100,100,25,62,25,75,88,56,50,38,56,56,56,88,38,44,88,50,75,62,100,38,88,69,12,38,12,100,88,100,75,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,837n4oi7l69fz84lf5ra9m5g4,I. Hopi,Idris Hopi,18,Attacker,Czechia,Striker,10.0,0.0,14.0,1.0,24.0,3.0,0.0,1.0,6.0,4.0,8.0,9.0,10.0,0.0,3.0,224.0,10.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,25.0,0.0,37.5,0.0,34.48,50.0,66.67,0.519199654863929,0.1069824915749106,4.0,3.0,0.09875466,0.0,4.0,3.0,0.09469473,10.0,4.017857142857142,0.0,5.625,0.4017857142857143,9.642857142857142,1.2053571428571428,0.0,0.4017857142857143,2.4107142857142856,1.6071428571428572,3.2142857142857144,3.616071428571429,4.017857142857142,0.0,1.2053571428571428,4.017857142857142,0.4017857142857143,1.2053571428571428,0.8035714285714286,0.8035714285714286,0.0,1.2053571428571428,0.0,0.0,0.0,0.0,60.0,25.0,0.0,37.5,0.0,34.48,50.0,66.67,0.2086070041864,0.0429840367934908,1.6071428571428572,1.2053571428571428,0.0396782116071428,0.0,1.6071428571428572,1.2053571428571428,0.0380469897321428,4.017857142857142,ST,24,26,6,37,9,24,34,12,21,22,57,62,5,5,93,11,4,54,49,57,5,70,15,51,51,49,21,37,26,46,5,32,73,70,15,17,80,49,51,13,57,38,27,16,56,26,17,51,27,46,34,22,54,44,88,93,34,5,100,32,5,78,76,85,5,93,15,51,51,49,21,37,26,46,5,32,73,70,34,29,98,66,63,13,90,59,37,41,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,95om33z10rzo9302j28pi6489,J. Fortelný,Jan Fortelny,27,Midfielder,Czechia,Midfielder,82.0,7.0,100.0,12.0,175.0,1.0,1.0,11.0,11.0,4.0,8.0,9.0,21.0,16.0,5.0,647.0,8.0,5.0,5.0,5.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,82.55,46.15,23.33,62.5,27.27,40.38,25.0,50.0,0.7605535516950409,0.8809690632817788,4.0,10.0,0.26001016,11.0,14.0,15.0,0.4395207400000001,74.0,11.406491499227204,0.973724884080371,13.91035548686244,1.669242658423493,24.34312210200927,0.1391035548686244,0.1391035548686244,1.5301391035548686,1.5301391035548686,0.5564142194744977,1.1128284389489953,1.2519319938176197,2.921174652241113,2.2256568778979906,0.6955177743431221,1.1128284389489953,0.6955177743431221,0.6955177743431221,0.6955177743431221,0.973724884080371,0.4173106646058732,0.5564142194744977,0.1391035548686244,0.0,0.0,0.0,82.55,46.15,23.33,62.5,27.27,40.38,25.0,50.0,0.1057957027087383,0.1225459284317775,0.5564142194744977,1.3910355486862442,0.0361683375579598,1.5301391035548686,1.947449768160742,2.0865533230293662,0.0611388973724884,10.293663060278206,CM/AM,88,83,72,86,79,23,69,78,77,53,51,57,52,96,84,39,34,69,71,92,69,86,64,50,50,49,67,52,50,77,48,22,38,24,54,73,67,70,67,99,69,60,42,74,67,69,42,73,44,21,54,60,48,35,29,33,21,96,65,19,17,44,44,71,44,60,48,50,50,49,67,52,50,77,48,22,38,24,35,54,54,38,33,92,35,27,19,46,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,a0hxy44jzxrwm8k8h2idnm51,L. Mareček,Lukás Marecek,36,Midfielder,Czechia,Midfielder,118.0,0.0,176.0,19.0,294.0,10.0,1.0,8.0,14.0,5.0,6.0,6.0,24.0,21.0,9.0,690.0,8.0,3.0,2.0,7.0,9.0,4.0,3.0,3.0,0.0,0.0,0.0,86.98,57.58,0.0,33.33,28.57,45.28,58.82,77.78,1.1461690812288123,0.2905904059291898,9.0,11.0,0.24562008,6.0,41.0,56.0,0.8419297800000002,181.0,15.391304347826086,0.0,22.95652173913044,2.4782608695652173,38.34782608695652,1.3043478260869563,0.1304347826086956,1.0434782608695652,1.826086956521739,0.6521739130434783,0.7826086956521738,0.7826086956521738,3.130434782608696,2.7391304347826084,1.1739130434782608,1.0434782608695652,0.3913043478260869,0.2608695652173913,0.9130434782608696,1.1739130434782608,0.5217391304347826,0.3913043478260869,0.3913043478260869,0.0,0.0,0.0,86.98,57.58,0.0,33.33,28.57,45.28,58.82,77.78,0.1495003149428885,0.0379030964255464,1.1739130434782608,1.434782608695652,0.0320374017391304,0.7826086956521738,5.3478260869565215,7.304347826086956,0.1098169278260869,23.60869565217391,DM/CM,71,23,88,88,82,94,83,88,95,86,73,70,55,97,91,71,15,35,67,95,89,74,98,48,52,52,77,79,23,24,61,18,80,88,91,42,97,76,73,77,91,97,67,85,52,23,76,79,67,82,73,58,85,76,55,52,15,94,70,55,9,24,45,85,82,52,94,48,52,52,77,79,23,24,61,18,80,88,76,33,88,58,52,61,82,94,48,79,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,cfdo1h4sk3lgm6ifd42oicqtx,M. Pulkrab,Matej Pulkrab,29,Attacker,Czechia,Striker,48.0,0.0,55.0,1.0,103.0,22.0,1.0,8.0,12.0,12.0,8.0,8.0,42.0,10.0,2.0,563.0,26.0,10.0,4.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,69.13,25.0,0.0,50.0,33.33,48.84,56.41,83.33,1.476172763183261,0.661740432336079,0.0,5.0,0.17672497,1.0,4.0,3.0,0.32467657,29.0,7.673179396092363,0.0,8.792184724689164,0.1598579040852575,16.465364120781526,3.516873889875666,0.1598579040852575,1.2788632326820604,1.9182948490230909,1.9182948490230909,1.2788632326820604,1.2788632326820604,6.714031971580817,1.5985790408525755,0.3197158081705151,4.156305506216697,1.5985790408525755,0.6394316163410302,0.7992895204262878,0.0,0.6394316163410302,0.0,0.4795737122557726,0.0,0.0,0.0,69.13,25.0,0.0,50.0,33.33,48.84,56.41,83.33,0.2359778839902193,0.1057844385617177,0.0,0.7992895204262878,0.02825088330373,0.1598579040852575,0.6394316163410302,0.4795737122557726,0.0519021159857904,4.635879218472469,ST,95,26,78,37,90,95,80,90,62,80,57,46,96,94,78,77,96,68,90,10,61,13,84,51,51,49,46,37,26,76,46,88,93,88,71,85,10,60,61,40,57,38,66,73,95,26,54,32,73,88,73,76,37,61,32,29,88,88,63,37,63,46,73,10,49,13,80,51,51,49,46,37,26,76,46,88,93,88,46,66,10,44,51,29,46,24,51,56,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,dfjd4y5a331n9bm2ez6un02c,M. Riznič,Matej Riznic,22,Midfielder,Slovakia,Midfielder,86.0,10.0,119.0,10.0,195.0,6.0,0.0,10.0,9.0,4.0,10.0,10.0,43.0,31.0,11.0,627.0,11.0,20.0,6.0,11.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,74.43,32.26,28.57,60.0,33.33,61.43,50.0,91.67,0.5567185086351748,1.193184499160377,4.0,8.0,0.23523093,8.0,13.0,16.0,2.03785232,104.0,12.344497607655502,1.4354066985645932,17.08133971291866,1.4354066985645932,27.99043062200957,0.8612440191387559,0.0,1.4354066985645932,1.291866028708134,0.5741626794258373,1.4354066985645932,1.4354066985645932,6.172248803827751,4.44976076555024,1.5789473684210529,1.5789473684210529,2.8708133971291865,0.8612440191387559,1.5789473684210529,0.7177033492822966,0.4306220095693779,0.2870813397129186,0.0,0.0,0.0,0.0,74.43,32.26,28.57,60.0,33.33,61.43,50.0,91.67,0.079911747650982,0.1712705022718244,0.5741626794258373,1.1483253588516746,0.0337652052631579,1.1483253588516746,1.866028708133972,2.2966507177033493,0.2925146870813397,14.92822966507177,LM/LCM,100,100,100,100,100,90,30,90,60,50,80,80,100,100,100,30,100,80,100,80,80,50,40,60,60,60,60,60,70,80,80,100,60,80,40,100,70,40,40,70,80,80,100,100,100,60,100,100,100,60,30,60,40,20,60,60,100,100,80,20,100,80,100,60,60,40,40,60,60,60,60,60,70,80,80,100,60,80,20,60,60,20,20,40,40,60,100,100,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,dgugih9fue6fnth85f8nhecph,M. Bílek,Michal Bílek,28,Midfielder,Czechia,Midfielder,51.0,3.0,75.0,15.0,123.0,5.0,0.0,3.0,9.0,1.0,3.0,3.0,26.0,17.0,2.0,411.0,5.0,11.0,1.0,7.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,74.1,37.5,15.0,33.33,0.0,68.42,62.5,70.0,0.4243150158893264,0.415231475415416,6.0,3.0,0.06656498,4.0,17.0,28.0,0.9626651099999995,74.0,11.167883211678832,0.6569343065693432,16.423357664233578,3.2846715328467155,26.934306569343068,1.094890510948905,0.0,0.6569343065693432,1.9708029197080288,0.218978102189781,0.6569343065693432,0.6569343065693432,5.693430656934307,3.7226277372262775,0.437956204379562,1.094890510948905,2.408759124087591,0.218978102189781,1.5328467153284673,1.7518248175182485,0.0,0.6569343065693432,0.0,0.0,0.218978102189781,0.218978102189781,74.1,37.5,15.0,33.33,0.0,68.42,62.5,70.0,0.0929156969100714,0.0909266004559305,1.3138686131386863,0.6569343065693432,0.0145762729927007,0.8759124087591241,3.7226277372262775,6.131386861313869,0.2108025788321167,16.204379562043798,CM/AM,61,54,56,91,58,81,25,24,60,15,20,20,71,98,44,16,79,17,88,96,11,66,24,50,100,99,23,33,29,28,11,98,89,61,29,42,92,16,12,61,83,90,81,74,65,52,54,96,54,81,25,19,67,10,15,12,75,100,38,17,81,15,90,98,11,71,24,50,100,100,23,33,29,28,11,98,89,61,31,38,88,15,12,67,85,96,90,81,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,dj91g7x3c6d31jkgegr8i9btg,D. Večerka,Dalibor Vecerka,23,Defender,Czechia,Defender,170.0,0.0,59.0,13.0,229.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,6.0,573.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.51,56.52,0.0,0.0,0.0,40.35,43.33,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.701570680628272,0.0,9.267015706806284,2.0418848167539267,35.96858638743456,2.0418848167539267,0.0,0.0,0.0,0.0,0.0,0.0,3.612565445026178,5.340314136125655,0.9424083769633508,0.6282722513089005,0.3141361256544502,0.0,1.099476439790576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.51,56.52,0.0,0.0,0.0,40.35,43.33,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,92,10,25,60,80,90,38,8,5,10,8,8,60,90,72,25,15,10,60,15,22,22,38,50,52,52,100,90,10,10,22,15,35,85,5,8,18,8,8,12,5,5,5,5,90,10,5,55,80,85,38,8,5,10,8,8,30,90,65,25,5,10,50,15,22,22,38,50,52,52,100,90,10,10,22,15,35,85,5,8,18,8,8,12,5,5,5,5,Czech League
Teplice,41eivtin75c5fu33x3zfx956b,izxx5y2bgk42v0ibnta8swa2,O. Vientiess,Oskars Vientiess,23,Defender,Latvia,Defender,219.0,1.0,122.0,30.0,340.0,22.0,2.0,3.0,1.0,0.0,0.0,0.0,31.0,48.0,5.0,720.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,88.54,56.6,50.0,0.0,0.0,56.36,51.16,50.0,0.0404257634456338,0.3488971976583417,1.0,4.0,0.0755008299999999,0.0,34.0,41.0,1.2610208099999998,233.0,27.375,0.125,15.25,3.75,42.5,2.75,0.25,0.375,0.125,0.0,0.0,0.0,3.875,6.0,0.625,0.625,0.375,0.0,0.375,0.125,0.0,0.125,0.0,0.125,0.0,0.0,88.54,56.6,50.0,0.0,0.0,56.36,51.16,50.0,0.0050532204307042,0.0436121497072927,0.125,0.5,0.0094376037499999,0.0,4.25,5.125,0.1576276012499999,29.125,CB,77,68,85,98,83,88,99,58,22,11,11,11,59,93,42,54,20,20,33,67,21,73,36,96,51,51,65,73,90,20,21,41,27,32,17,81,72,60,46,16,88,96,98,85,58,58,71,81,62,79,94,45,16,11,11,11,33,72,19,33,17,20,21,53,21,66,36,92,51,51,65,73,90,20,21,41,27,32,17,65,61,50,42,16,79,85,94,73,Czech League
