Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total big chances saved_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total big chances saved_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Thun,6u0uaryouca843tojxzgwulr2,539es15hqaq9gnqng4dmdoums,N. Zoukit,Nassim Zoukit,25,Midfielder,Switzerland,Midfielder,66.0,0.0,60.0,15.0,126.0,6.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,16.0,3.0,0.0,3.0,212.0,1.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,76.36,53.57,0.0,50.0,25.0,59.26,66.67,100.0,0.3882871344847757,0.0462390557147662,1.0,6.0,0.12935797,5.0,20.0,20.0,0.4555515799999998,73.0,28.0188679245283,0.0,25.471698113207548,6.367924528301887,53.490566037735846,2.547169811320755,0.4245283018867924,1.6981132075471697,0.8490566037735848,0.8490566037735848,0.4245283018867924,0.8490566037735848,0.8490566037735848,6.792452830188679,1.2735849056603774,0.0,1.2735849056603774,0.4245283018867924,1.2735849056603774,1.2735849056603774,0.4245283018867924,2.547169811320755,0.0,0.0,0.0,0.0,76.36,53.57,0.0,50.0,25.0,59.26,66.67,100.0,0.1648388778473104,0.0196297878034384,0.4245283018867924,2.547169811320755,0.0549161193396226,2.1226415094339623,8.49056603773585,8.49056603773585,0.1933945386792452,30.99056603773585,DM/CM,54,35,46,79,58,83,17,81,75,71,67,35,33,60,31,44,35,73,48,44,40,88,52,31,52,50,17,56,35,48,69,75,81,94,88,17,58,65,58,88,67,71,58,58,88,35,75,92,79,96,17,96,79,88,75,46,46,79,42,44,58,83,58,58,46,92,52,31,52,50,17,56,35,48,69,75,81,94,96,21,62,75,71,96,96,92,79,75,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,64bhnk4lvwp5qrlr4qy9cgmj8,L. Dähler,Lucien Dähler,25,Defender,Switzerland,Defender,46.0,6.0,50.0,8.0,90.0,0.0,7.0,3.0,3.0,0.0,1.0,1.0,1.0,6.0,17.0,0.0,7.0,360.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,78.26,53.33,35.29,0.0,0.0,35.29,0.0,50.0,0.3145764203168234,0.7404323412940196,0.0,4.0,0.10094639,1.0,9.0,11.0,0.7577760499999999,47.0,11.5,1.5,12.5,2.0,22.5,0.0,1.75,0.75,0.75,0.0,0.25,0.25,0.25,1.5,4.25,0.0,1.75,0.0,1.25,1.0,0.0,0.25,0.0,0.25,0.0,0.0,78.26,53.33,35.29,0.0,0.0,35.29,0.0,50.0,0.0786441050792058,0.1851080853235049,0.0,1.0,0.0252365975,0.25,2.25,2.75,0.1894440124999999,11.75,RB/RCB,48,95,60,48,55,15,92,70,78,25,82,35,35,18,80,45,78,28,60,60,22,8,45,82,52,50,55,90,90,22,28,10,15,15,85,90,32,50,45,42,68,60,75,50,20,98,40,38,15,15,85,60,80,25,78,35,35,5,80,45,75,28,40,52,22,5,45,80,52,50,55,90,90,22,28,10,15,15,65,90,32,50,60,45,70,60,75,40,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,7t8si63b154j9a09mt3wy21hw,M. Gutbub,Marc Gutbub,23,Attacker,Switzerland,Striker,4.0,0.0,14.0,0.0,18.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,162.0,1.0,10.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,78.26,0.0,0.0,0.0,25.0,22.22,0.0,100.0,0.3429860357096884,0.2746299269932263,0.0,4.0,0.1051262599999999,0.0,0.0,1.0,0.03824137,6.0,2.2222222222222223,0.0,7.777777777777778,0.0,10.0,0.0,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.5555555555555556,5.555555555555555,1.1111111111111112,0.0,1.1111111111111112,0.0,1.1111111111111112,0.0,0.0,78.26,0.0,0.0,0.0,25.0,22.22,0.0,100.0,0.1905477976164935,0.1525721816629035,0.0,2.2222222222222223,0.0584034777777777,0.0,0.0,0.5555555555555556,0.0212452055555555,3.333333333333333,ST,18,34,26,22,24,7,56,25,35,18,31,4,4,4,15,18,28,24,32,31,10,62,51,96,50,50,74,22,34,10,35,3,9,84,24,50,12,68,68,19,13,19,18,16,21,34,32,22,26,7,74,26,41,18,41,4,4,3,15,18,28,21,47,35,10,79,51,97,50,50,74,22,34,10,35,3,9,84,21,65,12,85,76,19,13,18,29,26,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,84dmxlclmh9hv0ee5dqzqkyne,F. Fehr,Fabio Fehr,26,Defender,Switzerland,Defender,13.0,1.0,35.0,6.0,47.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,7.0,0.0,2.0,185.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,67.14,31.58,10.0,0.0,50.0,42.86,0.0,66.67,0.0984943260569155,0.345575218290592,1.0,2.0,0.04244258,3.0,3.0,7.0,0.2182337799999999,20.0,6.324324324324325,0.4864864864864865,17.027027027027028,2.91891891891892,22.864864864864867,0.0,1.945945945945946,0.972972972972973,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.972972972972973,0.972972972972973,4.378378378378379,3.4054054054054057,0.0,0.972972972972973,0.4864864864864865,1.4594594594594597,0.0,0.0,2.91891891891892,0.0,0.0,0.0,0.0,67.14,31.58,10.0,0.0,50.0,42.86,0.0,66.67,0.0479161586222832,0.1681176737629907,0.4864864864864865,0.972972972972973,0.0206477416216216,1.4594594594594597,1.4594594594594597,3.4054054054054057,0.1061677848648648,9.72972972972973,RB/RCB,10,48,35,35,15,15,70,55,50,72,82,42,42,32,40,45,30,70,42,12,22,68,45,38,52,50,10,25,45,22,68,22,15,40,50,65,78,38,35,70,40,50,40,30,5,60,70,80,20,15,95,70,60,90,95,55,55,35,60,45,25,80,50,12,22,90,45,38,52,50,10,25,45,22,68,22,15,40,50,85,90,40,40,85,50,75,50,30,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,8vff1o17dbib8d7nrkbdy08ru,T. Strannegård,Tom Strannegård,24,Midfielder,Sweden,Midfielder,8.0,2.0,14.0,3.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,7.0,0.0,2.0,152.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,62.5,33.33,50.0,50.0,0.0,52.94,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,1.1842105263157894,8.289473684210526,1.7763157894736843,11.842105263157896,1.1842105263157894,0.5921052631578947,0.0,0.0,0.0,0.0,1.1842105263157894,1.1842105263157894,5.328947368421052,4.144736842105263,0.0,1.1842105263157894,0.0,0.5921052631578947,1.7763157894736843,0.5921052631578947,1.7763157894736843,0.0,0.0,0.0,0.0,62.5,33.33,50.0,50.0,0.0,52.94,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LM/LCM,25,58,17,50,17,75,33,25,33,33,33,33,33,33,83,42,83,33,25,58,33,67,58,50,58,58,17,75,83,67,33,83,100,100,33,25,42,25,25,33,25,25,25,25,33,83,17,83,17,100,50,25,33,33,33,50,50,83,100,42,100,33,33,100,33,67,58,50,58,58,17,75,83,67,33,83,100,100,33,25,42,25,25,33,25,25,25,25,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,8yspuotb07c6ke2dz8u7r0bqi,A. Balaruban,Ashvin Balaruban,25,Defender,Switzerland,Defender,9.0,0.0,10.0,0.0,19.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,6.0,7.0,0.0,2.0,105.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,63.33,0.0,0.0,0.0,100.0,54.55,60.0,100.0,0.1396482137555887,0.0,0.0,3.0,0.05294479,1.0,3.0,3.0,0.12342577,8.0,7.7142857142857135,0.0,8.571428571428571,0.0,16.285714285714285,2.571428571428571,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,2.571428571428571,3.4285714285714284,5.142857142857142,6.0,0.0,1.7142857142857142,0.8571428571428571,1.7142857142857142,1.7142857142857142,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,63.33,0.0,0.0,0.0,100.0,54.55,60.0,100.0,0.1196984689333617,0.0,0.0,2.571428571428571,0.0453812485714285,0.8571428571428571,2.571428571428571,2.571428571428571,0.1057935171428571,6.857142857142857,LB/LCB,5,20,5,5,5,42,20,32,57,22,35,60,68,12,30,45,40,78,35,45,22,10,50,45,50,50,5,5,20,22,98,45,65,95,50,22,32,62,50,42,18,15,25,15,10,20,10,5,5,90,20,80,95,22,35,95,100,65,88,45,90,95,85,95,22,35,50,45,50,50,5,5,20,22,98,45,65,95,90,22,32,95,75,75,60,40,50,15,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,9idaop0my5t0o4vrme7ynofai,N. Maier,Nico Maier,26,Midfielder,Switzerland,Midfielder,12.0,6.0,52.0,3.0,58.0,0.0,9.0,6.0,2.0,4.0,2.0,6.0,7.0,7.0,2.0,1.0,3.0,250.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,76.32,50.0,40.0,50.0,16.67,35.0,0.0,66.67,0.4747054615130689,0.9525521539604108,2.0,4.0,0.09774822,2.0,5.0,7.0,0.44811812,26.0,4.32,2.16,18.72,1.08,20.88,0.0,3.24,2.16,0.72,1.44,0.72,2.16,2.52,2.52,0.72,0.36,1.08,0.36,1.44,0.36,1.08,0.72,0.0,0.0,0.0,0.0,76.32,50.0,40.0,50.0,16.67,35.0,0.0,66.67,0.1708939661447048,0.3429187754257479,0.72,1.44,0.0351893592,0.72,1.8,2.52,0.1613225232,9.36,CM/AM,8,75,27,29,21,12,65,44,29,71,62,50,52,8,48,46,71,21,15,15,54,29,52,33,52,52,38,42,73,62,23,15,15,50,27,65,48,37,38,29,29,23,42,25,8,85,46,35,19,12,88,69,35,96,81,58,62,15,58,62,81,23,23,19,65,50,52,33,52,52,38,42,73,62,23,15,15,50,46,92,62,42,38,42,35,27,65,27,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,ag92lrchlo2z1opq3i1loneok,D. Derbaci,Dorian Derbaci,20,Midfielder,Switzerland,Midfielder,8.0,1.0,27.0,1.0,34.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,209.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,75.56,16.67,33.33,0.0,66.67,25.0,33.33,0.0,0.1720845204850003,0.0956783348378864,1.0,2.0,0.06064062,0.0,5.0,7.0,0.24319686,19.0,3.444976076555024,0.4306220095693779,11.626794258373204,0.4306220095693779,14.64114832535885,0.4306220095693779,0.4306220095693779,1.2918660287081338,0.0,1.2918660287081338,0.0,0.0,0.0,0.8612440191387559,0.4306220095693779,0.0,0.8612440191387559,0.8612440191387559,1.7224880382775118,0.4306220095693779,0.0,0.0,0.0,0.4306220095693779,0.0,0.0,75.56,16.67,33.33,0.0,66.67,25.0,33.33,0.0,0.0741033820270336,0.0412011968201424,0.4306220095693779,0.8612440191387559,0.026113185645933,0.0,2.15311004784689,3.014354066985646,0.1047259205741626,8.181818181818182,LM/LCM,25,33,33,33,33,42,33,67,33,92,33,17,17,17,17,42,83,75,58,17,17,17,58,100,58,58,67,33,67,17,92,17,50,17,67,50,83,50,50,33,50,50,50,50,17,33,33,33,33,33,17,67,33,100,33,17,17,17,17,42,83,67,50,17,17,17,58,100,58,58,67,33,67,17,92,17,50,17,83,50,83,50,50,33,83,67,67,50,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,aoik5g61oq5r3lbbe76f9iicq,N. Reichmuth,Nils Reichmuth,24,Midfielder,Chile,Midfielder,9.0,3.0,30.0,2.0,36.0,0.0,8.0,9.0,3.0,6.0,2.0,6.0,8.0,12.0,1.0,1.0,0.0,262.0,2.0,10.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,56.25,22.22,30.0,50.0,22.22,37.5,0.0,50.0,0.5960001505225908,0.6458501842214527,6.0,1.0,0.01935132,2.0,3.0,8.0,0.2867046699999999,14.0,3.0916030534351147,1.0305343511450382,10.30534351145038,0.6870229007633588,12.36641221374046,0.0,2.748091603053436,3.0916030534351147,1.0305343511450382,2.0610687022900764,0.6870229007633588,2.0610687022900764,2.748091603053436,4.122137404580153,0.3435114503816794,0.3435114503816794,0.0,0.6870229007633588,3.435114503816794,1.0305343511450382,1.0305343511450382,1.0305343511450382,0.0,0.0,0.0,0.0,56.25,22.22,30.0,50.0,22.22,37.5,0.0,50.0,0.2047328761337144,0.221856933511186,2.0610687022900764,0.3435114503816794,0.0066474,0.6870229007633588,1.0305343511450382,2.748091603053436,0.0984863370229007,4.809160305343512,CM/AM,4,54,12,12,4,12,54,75,38,92,62,50,62,33,31,46,13,38,54,40,54,52,52,33,52,52,4,4,50,62,27,25,15,25,50,50,94,12,12,29,23,29,15,12,4,62,4,12,4,12,69,85,54,100,69,46,65,42,35,54,13,50,58,46,58,65,52,33,52,52,4,4,50,62,27,25,15,25,58,65,100,12,12,38,23,35,23,12,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,Nicolas Bürgy,31,Defender,Switzerland,Defender,137.0,0.0,71.0,24.0,208.0,10.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,5.0,450.0,3.0,8.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,82.54,44.44,0.0,0.0,50.0,57.89,52.63,62.5,0.8282130638061869,0.1661411156017992,0.0,3.0,0.06022249,2.0,16.0,20.0,0.3853105899999998,132.0,27.4,0.0,14.2,4.8,41.6,2.0,0.2,1.2,1.2,0.0,0.0,0.0,0.0,4.4,4.4,0.4,1.0,0.6,1.6,0.8,0.0,1.0,0.6,0.0,0.0,0.0,82.54,44.44,0.0,0.0,50.0,57.89,52.63,62.5,0.1656426127612373,0.0332282231203598,0.0,0.6,0.0120444979999999,0.4,3.2,4.0,0.0770621179999999,26.4,CB,80,42,78,98,80,70,65,100,100,43,42,22,22,65,65,100,65,100,93,68,27,73,100,45,52,52,33,42,42,27,87,43,27,57,100,87,45,80,82,83,82,83,87,83,53,42,55,97,50,35,55,97,100,43,42,22,22,22,23,100,25,97,82,43,27,43,97,45,52,52,33,42,42,27,87,43,27,57,100,77,45,72,72,80,63,75,70,77,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,b7fv7sx5c8moeoprdplev3koa,J. Roth,Justin Roth,25,Midfielder,Switzerland,Midfielder,46.0,0.0,62.0,7.0,108.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,7.0,7.0,0.0,2.0,308.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,31.82,42.86,33.33,0.1824553159720806,0.0,1.0,1.0,0.01935132,1.0,9.0,16.0,0.32739952,55.0,13.441558441558442,0.0,18.11688311688312,2.0454545454545454,31.55844155844156,0.8766233766233766,0.0,0.8766233766233766,0.2922077922077922,0.5844155844155845,0.2922077922077922,0.2922077922077922,0.2922077922077922,2.0454545454545454,2.0454545454545454,0.0,0.5844155844155845,0.0,1.168831168831169,0.2922077922077922,0.0,0.2922077922077922,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,31.82,42.86,33.33,0.0533148650567768,0.0,0.2922077922077922,0.2922077922077922,0.0056546064935064,0.2922077922077922,2.62987012987013,4.675324675324676,0.0956686909090909,16.071428571428573,DM/CM,50,35,56,50,50,65,6,58,42,71,67,15,15,10,75,44,19,31,67,10,15,17,52,31,52,50,33,44,35,15,31,10,38,17,46,8,58,8,8,33,44,58,50,54,38,35,54,46,46,71,6,54,38,67,62,17,17,8,83,44,12,31,50,12,15,17,52,31,52,50,33,44,35,15,31,10,38,17,46,8,54,8,8,33,42,67,54,54,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,biyxl9czh4bwjwhc306btp5re,F. Saiz,Fabio Saiz,25,Midfielder,Switzerland,Midfielder,42.0,0.0,61.0,8.0,103.0,6.0,6.0,3.0,1.0,2.0,1.0,6.0,6.0,24.0,12.0,0.0,10.0,375.0,0.0,5.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,75.18,47.06,0.0,66.67,0.0,54.55,54.55,83.33,0.1638179543421979,0.5315483433811796,3.0,6.0,0.12057962,0.0,13.0,19.0,0.297714,51.0,10.08,0.0,14.64,1.92,24.72,1.44,1.44,0.72,0.24,0.48,0.24,1.44,1.44,5.76,2.88,0.0,2.4,0.0,1.2,2.16,0.96,1.2,0.0,0.24,0.0,0.0,75.18,47.06,0.0,66.67,0.0,54.55,54.55,83.33,0.0393163090421274,0.1275716024114831,0.72,1.44,0.0289391088,0.0,3.12,4.56,0.0714513599999999,12.239999999999998,DM/CM,40,35,50,58,46,83,85,58,42,71,67,77,77,88,96,44,92,31,77,90,83,77,52,73,52,50,12,33,35,69,31,69,54,75,38,88,96,65,50,12,60,67,46,50,12,35,33,42,25,88,83,29,25,50,54,71,62,75,92,44,88,31,54,67,79,58,52,67,52,50,12,33,35,69,31,69,54,75,38,88,96,54,46,12,50,62,33,33,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,bvw2dsfqohoq9dypgdgt6d1w5,B. Labeau,Brighton Labeau,30,Attacker,Martinique,Striker,6.0,1.0,13.0,1.0,18.0,13.0,4.0,6.0,5.0,1.0,1.0,8.0,8.0,31.0,3.0,3.0,1.0,243.0,5.0,16.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,42.86,50.0,25.0,75.0,83.33,44.29,38.24,100.0,1.0642184207509129,0.3399035288336583,0.0,0.0,0.0,1.0,0.0,3.0,0.35627419,7.0,2.222222222222222,0.3703703703703703,4.814814814814815,0.3703703703703703,6.666666666666666,4.814814814814815,1.4814814814814814,2.222222222222222,1.851851851851852,0.3703703703703703,0.3703703703703703,2.962962962962963,2.962962962962963,11.48148148148148,1.111111111111111,1.111111111111111,0.3703703703703703,1.851851851851852,5.925925925925926,3.333333333333333,2.222222222222222,1.111111111111111,0.0,0.0,0.0,0.0,42.86,50.0,25.0,75.0,83.33,44.29,38.24,100.0,0.3941549706484862,0.1258901958643178,0.0,0.0,0.0,0.3703703703703703,0.0,1.111111111111111,0.1319534037037037,2.592592592592593,ST,28,76,24,53,24,90,56,47,50,47,31,71,59,91,71,93,68,85,65,90,84,76,51,22,50,50,7,49,79,94,97,62,56,84,74,65,12,9,9,47,13,50,79,28,18,79,9,56,6,94,47,24,32,44,21,68,62,97,82,91,74,82,50,94,85,76,51,22,50,50,7,49,79,94,97,62,56,84,71,53,12,9,9,44,13,47,85,15,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,cnsyexfgcdy6m2dfc0l5dfkes,S. Lengen,Simon Lengen,19,Attacker,Switzerland,Striker,0.0,1.0,7.0,0.0,6.0,4.0,1.0,4.0,4.0,0.0,1.0,4.0,4.0,7.0,0.0,0.0,0.0,136.0,2.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,16.67,0.0,50.0,23.33,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617647058823529,4.632352941176471,0.0,3.9705882352941178,2.647058823529412,0.6617647058823529,2.647058823529412,2.647058823529412,0.0,0.6617647058823529,2.647058823529412,2.647058823529412,4.632352941176471,0.0,0.0,0.0,1.3235294117647058,7.279411764705882,0.0,0.0,1.9852941176470589,0.0,0.0,0.0,0.0,40.0,0.0,16.67,0.0,50.0,23.33,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ST,4,76,3,22,3,47,16,25,35,18,31,40,40,16,15,18,28,47,38,9,10,76,51,22,50,50,3,22,74,10,84,6,21,84,3,7,12,9,9,19,13,6,3,3,4,85,3,22,3,71,24,47,62,18,50,57,57,38,15,18,28,71,68,9,10,91,51,22,50,50,3,22,74,10,84,6,21,84,3,7,12,9,9,19,13,6,3,3,Swiss Super League
Vaduz,9kxht4usspzkeyosl567vjrs2,1l9y46n47adq6puujt4pt072t,N. Hasler,Nicolas Hasler,35,Defender,Liechtenstein,Defender,95.0,2.0,72.0,15.0,165.0,4.0,5.0,1.0,1.0,0.0,0.0,7.0,7.0,21.0,21.0,0.0,7.0,483.0,1.0,3.0,3.0,6.0,6.0,0.0,2.0,0.0,0.0,77.1,42.86,22.22,85.71,100.0,61.76,80.0,75.0,0.0819882227983349,0.4332663434051809,0.0,6.0,0.11195403,3.0,13.0,17.0,0.60133248,94.0,17.70186335403727,0.3726708074534162,13.416149068322982,2.7950310559006213,30.745341614906835,0.7453416149068324,0.9316770186335404,0.1863354037267081,0.1863354037267081,0.0,0.0,1.3043478260869563,1.3043478260869563,3.91304347826087,3.91304347826087,0.0,1.3043478260869563,0.1863354037267081,0.5590062111801243,0.5590062111801243,1.1180124223602486,1.1180124223602486,0.0,0.3726708074534162,0.0,0.0,77.1,42.86,22.22,85.71,100.0,61.76,80.0,75.0,0.015277308595963,0.0807328590195989,0.0,1.1180124223602486,0.0208609993788819,0.5590062111801243,2.4223602484472053,3.1677018633540377,0.1120495304347826,17.51552795031056,RB/RCB,90,65,85,95,80,65,82,32,50,25,32,80,78,75,95,45,78,70,42,42,92,68,45,95,52,50,40,80,70,100,95,65,100,68,45,75,32,68,55,70,82,82,60,85,70,50,45,75,75,40,60,25,45,25,32,70,65,20,75,45,45,55,20,25,85,30,45,90,52,50,40,80,70,100,95,65,100,68,40,60,32,60,45,60,75,65,65,85,Swiss Super League
Vaduz,9kxht4usspzkeyosl567vjrs2,2pn8sdsirddumo2usvzf9kglw,L. Dalipi,Lutfi Dalipi,20,Midfielder,Switzerland,Midfielder,44.0,4.0,110.0,6.0,150.0,0.0,15.0,8.0,3.0,5.0,1.0,40.0,41.0,37.0,3.0,2.0,4.0,534.0,5.0,20.0,12.0,18.0,4.0,0.0,5.0,0.0,0.0,82.87,75.0,44.44,45.0,62.5,44.58,0.0,57.14,0.5518517557504812,1.7527995143164063,4.0,24.0,0.7942869999999997,11.0,14.0,16.0,1.86781152,85.0,7.415730337078651,0.6741573033707865,18.539325842696627,1.0112359550561798,25.280898876404493,0.0,2.528089887640449,1.348314606741573,0.5056179775280899,0.8426966292134831,0.1685393258426966,6.741573033707865,6.910112359550562,6.235955056179775,0.5056179775280899,0.3370786516853932,0.6741573033707865,0.8426966292134831,3.3707865168539324,2.02247191011236,3.033707865168539,0.6741573033707865,0.0,0.8426966292134831,0.0,0.0,82.87,75.0,44.44,45.0,62.5,44.58,0.0,57.14,0.0930087228792945,0.2954156484802931,0.6741573033707865,4.044943820224719,0.1338685955056179,1.8539325842696628,2.359550561797753,2.696629213483146,0.3147996943820225,14.325842696629213,CM/AM,63,60,81,50,77,12,92,65,38,85,35,100,100,100,54,79,87,75,77,100,100,71,52,100,52,52,65,88,81,46,85,42,15,35,42,88,79,100,100,100,67,69,100,81,31,50,42,31,38,12,65,27,31,58,27,100,96,92,50,50,69,58,54,77,100,38,52,100,52,52,65,88,81,46,85,42,15,35,27,69,54,96,100,92,46,31,96,62,Swiss Super League
