Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total mins played,total touches in opposition box_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total touches in opposition box_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total touches in opposition box_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total touches in opposition box_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Crvena zvezda,81lpho34qr3dad0xzalq0abja,8s5u921me5pvsfyvysjgpu2qy,M. Cham,Muhammed Cham,25.0,Midfielder,Austria,Midfielder,48.0,80.0,15.0,124.0,0.0,4.0,1.0,22.0,0.0,268.0,12.0,4.0,4.0,0.0,11.0,3.0,1.0,6.0,7.0,0.0,2.0,11.0,4.0,1.0,0.0,0.0,81.58,71.43,40.0,66.67,50.0,59.46,0.0,57.14,0.2759998061107486,1.0358566536399385,1.0,11.0,0.25471475,3.0,16.0,23.0,0.8228478900000001,54.0,16.119402985074625,26.86567164179104,5.037313432835821,41.64179104477612,0.0,1.343283582089552,0.335820895522388,7.388059701492537,0.0,4.029850746268656,1.343283582089552,1.343283582089552,0.0,3.694029850746269,1.007462686567164,0.335820895522388,2.014925373134328,2.3507462686567164,0.0,0.6716417910447761,3.694029850746269,1.343283582089552,0.335820895522388,0.0,0.0,81.58,71.43,40.0,66.67,50.0,59.46,0.0,57.14,0.092686502052117,0.3478623090581882,0.335820895522388,3.694029850746269,0.0855385354477611,1.007462686567164,5.3731343283582085,7.723880597014925,0.2763295152985075,18.13432835820896,CM/AM,61,46,75,50,5,16,11,61,11,50,52,71,27,70,32,23,38,45,18,32,70,68,18,52,46,62,77,73,95,79,96,7,41,14,79,14,57,46,29,54,61,75,38,86,82,93,89,5,34,21,93,11,84,79,86,27,100,54,32,71,75,18,57,100,93,25,52,46,62,77,73,95,79,96,7,41,29,96,25,93,79,50,86,89,89,71,Serbian SuperLeague
Crvena zvezda,81lpho34qr3dad0xzalq0abja,94kzhufmz3ktpn1a9z1y91at,D. Luckassen,Derrick Luckassen,31.0,Defender,Ghana,Defender,115.0,46.0,7.0,161.0,5.0,2.0,2.0,13.0,8.0,240.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,92.53,58.33,0.0,0.0,0.0,56.52,71.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.125,17.25,2.625,60.375,1.875,0.75,0.75,4.875,3.0,1.125,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,1.125,0.0,0.0,92.53,58.33,0.0,0.0,0.0,56.52,71.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,42,33,20,36,27,34,56,15,14,35,36,36,47,10,27,31,13,13,47,20,59,17,33,48,51,95,88,36,17,20,53,85,97,6,15,23,8,8,17,5,6,5,5,93,70,53,91,40,81,95,60,27,74,74,36,47,10,27,31,13,13,47,20,88,17,60,48,51,95,88,36,17,20,53,85,97,6,15,23,8,8,17,5,6,5,5,Serbian SuperLeague
Crvena zvezda,81lpho34qr3dad0xzalq0abja,cz8rap253qxnx9l0g1sj6dt04,M. Bajo,Mahmudu Bajo,22.0,Midfielder,Gambia,Midfielder,58.0,88.0,3.0,146.0,2.0,2.0,1.0,12.0,1.0,231.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,89.02,30.0,0.0,60.0,50.0,63.16,50.0,100.0,0.1706406857290301,0.0,1.0,5.0,0.11131112,4.0,19.0,19.0,0.3041580099999998,85.0,22.5974025974026,34.285714285714285,1.1688311688311688,56.88311688311688,0.7792207792207791,0.7792207792207791,0.3896103896103896,4.675324675324675,0.3896103896103896,0.7792207792207791,0.7792207792207791,0.0,0.0,0.3896103896103896,0.3896103896103896,0.0,1.948051948051948,1.948051948051948,0.0,0.3896103896103896,1.948051948051948,1.1688311688311688,0.7792207792207791,0.0,0.0,89.02,30.0,0.0,60.0,50.0,63.16,50.0,100.0,0.0664833840502714,0.0,0.3896103896103896,1.948051948051948,0.0433679688311688,1.5584415584415583,7.402597402597402,7.402597402597402,0.1185031207792206,33.11688311688312,DM/CM,27,58,10,37,8,12,44,4,6,33,6,23,40,17,15,17,37,37,38,48,33,44,19,52,52,96,12,23,54,79,81,35,96,23,6,19,42,42,75,50,46,23,46,85,100,15,96,35,42,85,31,12,54,8,23,40,38,31,17,81,81,38,77,81,85,31,52,52,96,12,23,54,79,81,35,96,69,6,38,81,73,96,92,96,65,100,Serbian SuperLeague
Crvena zvezda,81lpho34qr3dad0xzalq0abja,eb85cx88u62iezjp4i0jjbg9g,V. Kostov,Vasilije Kostov,18.0,Midfielder,Serbia,Midfielder,43.0,48.0,7.0,90.0,1.0,13.0,8.0,8.0,2.0,348.0,17.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,84.91,70.0,25.0,50.0,46.15,47.06,33.33,100.0,1.3797789259065054,0.2195783198482604,2.0,4.0,0.1326889,3.0,4.0,4.0,0.1113415199999999,30.0,11.120689655172416,12.413793103448276,1.8103448275862069,23.27586206896552,0.2586206896551724,3.362068965517241,2.0689655172413794,2.0689655172413794,0.5172413793103449,4.396551724137931,0.7758620689655172,0.2586206896551724,0.2586206896551724,0.7758620689655172,1.293103448275862,0.5172413793103449,1.0344827586206895,1.0344827586206895,1.0344827586206895,1.5517241379310345,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.0,0.0,84.91,70.0,25.0,50.0,46.15,47.06,33.33,100.0,0.3568393773896134,0.0567874965124811,0.5172413793103449,1.0344827586206895,0.0343160948275862,0.7758620689655172,1.0344827586206895,1.0344827586206895,0.0287952206896551,7.758620689655173,CM/AM,57,11,48,29,18,64,86,4,48,77,38,34,66,7,55,45,21,20,96,75,12,38,32,52,46,79,71,54,70,71,52,50,95,86,7,30,11,14,29,7,4,4,9,68,11,68,32,14,93,93,4,57,93,50,39,75,14,64,50,21,21,100,96,11,43,43,52,46,79,71,54,70,71,52,50,95,93,11,38,7,21,25,7,4,7,11,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,1lqk1u3zo9vl0zj6jfqcc8npw,T. Cojic,Tadija Cojic,16.0,Midfielder,Serbia,Midfielder,29.0,59.0,4.0,88.0,2.0,11.0,7.0,16.0,1.0,396.0,16.0,6.0,0.0,2.0,10.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,77.88,66.67,0.0,50.0,36.36,47.06,28.57,66.67,1.2422455575899285,0.7159470647286532,3.0,8.0,0.31729876,2.0,12.0,13.0,0.4727835199999999,49.0,6.59090909090909,13.409090909090908,0.9090909090909092,20.0,0.4545454545454545,2.5,1.5909090909090908,3.636363636363636,0.2272727272727272,3.636363636363636,1.3636363636363635,0.0,0.4545454545454545,2.2727272727272725,0.9090909090909092,0.6818181818181818,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.9090909090909092,0.9090909090909092,0.2272727272727272,0.2272727272727272,0.0,0.0,77.88,66.67,0.0,50.0,36.36,47.06,28.57,66.67,0.2823285358158928,0.1627152419837848,0.6818181818181818,1.818181818181818,0.0721133545454545,0.4545454545454545,2.727272727272727,2.954545454545454,0.1074507999999999,11.136363636363637,CM/AM,21,27,21,25,38,59,75,29,29,70,75,12,88,61,45,61,7,7,82,61,23,20,18,52,46,32,61,12,70,46,52,41,64,79,50,48,30,64,16,39,32,29,32,25,14,18,18,39,64,86,32,25,79,82,12,93,57,50,64,11,7,89,71,25,18,14,52,46,32,61,12,70,46,52,41,64,89,54,50,36,68,11,32,36,43,36,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,30u098sq9lrtri0nfrhqjkc0l,L. Luković,Luka Lukovic,29.0,Attacker,Serbia,Striker,33.0,54.0,5.0,85.0,5.0,8.0,7.0,19.0,3.0,324.0,16.0,5.0,2.0,0.0,10.0,1.0,3.0,6.0,6.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,80.95,62.5,22.22,66.67,25.0,43.18,55.56,62.5,0.8571094409962696,0.8373068633116921,3.0,6.0,0.1751366699999999,3.0,9.0,12.0,0.8598155399999999,41.0,9.166666666666666,15.0,1.3888888888888888,23.61111111111111,1.3888888888888888,2.2222222222222223,1.9444444444444444,5.277777777777778,0.8333333333333333,4.444444444444445,1.3888888888888888,0.5555555555555556,0.0,2.7777777777777777,0.2777777777777778,0.8333333333333333,1.6666666666666663,1.6666666666666663,0.0,0.5555555555555556,0.5555555555555556,1.1111111111111112,0.8333333333333333,0.0,0.0,80.95,62.5,22.22,66.67,25.0,43.18,55.56,62.5,0.2380859558322971,0.2325852398088033,0.8333333333333333,1.6666666666666663,0.0486490749999999,0.8333333333333333,2.5,3.333333333333333,0.2388376499999999,11.38888888888889,RW,85,54,69,69,100,54,65,46,62,46,54,38,27,88,12,69,23,23,31,42,12,38,81,54,54,69,62,46,85,46,46,100,46,62,77,35,31,31,50,81,85,85,77,92,69,69,77,100,46,85,54,69,62,77,54,27,100,8,85,23,23,31,62,15,38,85,54,54,69,62,46,85,46,46,100,46,85,92,31,38,38,54,85,69,92,92,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,3cpxiyk87t1j3idphau3oiokp,Ismael Casas,Ismael Casas,25.0,Defender,Spain,Defender,43.0,61.0,9.0,103.0,2.0,2.0,0.0,11.0,4.0,259.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,83.06,45.0,33.33,50.0,0.0,42.31,22.22,100.0,0.1417731903714164,0.2061578349819094,2.0,6.0,0.19143598,4.0,10.0,10.0,0.26064306,41.0,14.942084942084945,21.1969111969112,3.1274131274131274,35.79150579150579,0.694980694980695,0.694980694980695,0.0,3.8223938223938223,1.38996138996139,0.694980694980695,0.694980694980695,0.3474903474903475,0.0,0.694980694980695,0.694980694980695,0.3474903474903475,0.694980694980695,0.694980694980695,0.0,0.0,2.0849420849420848,0.3474903474903475,1.38996138996139,0.0,0.0,83.06,45.0,33.33,50.0,0.0,42.31,22.22,100.0,0.0492648151869786,0.0716378577157214,0.694980694980695,2.0849420849420848,0.0665221552123552,1.38996138996139,3.474903474903475,3.474903474903475,0.0905709474903474,14.247104247104248,RB/RCB,50,67,58,58,21,62,29,17,12,50,29,38,42,25,92,83,29,29,54,46,88,42,33,50,54,92,67,96,67,46,25,17,96,50,50,88,79,92,75,50,33,25,46,67,100,75,100,25,83,29,33,8,58,33,58,42,50,92,100,42,42,54,46,92,42,58,50,54,92,67,96,67,46,25,17,96,67,75,100,83,92,92,75,42,50,58,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,4atismim9noozx6v0ozn6pe6s,J. Tiendrébéogo,Josué Tiendrébéogo,23.0,Midfielder,Burkina Faso,Midfielder,62.0,104.0,10.0,163.0,5.0,17.0,3.0,33.0,1.0,563.0,7.0,7.0,3.0,0.0,11.0,14.0,7.0,7.0,7.0,1.0,3.0,14.0,2.0,7.0,0.0,0.0,77.99,41.67,50.0,28.57,17.65,40.24,35.71,58.33,1.0935109399724932,0.8516589427630156,12.0,12.0,0.27384118,7.0,23.0,25.0,0.59742541,81.0,9.911190053285967,16.625222024866787,1.5985790408525755,26.05683836589698,0.7992895204262878,2.717584369449378,0.4795737122557726,5.275310834813499,0.1598579040852575,1.119005328596803,1.119005328596803,0.4795737122557726,0.0,1.758436944937833,2.238010657193606,1.119005328596803,1.119005328596803,1.119005328596803,0.1598579040852575,0.4795737122557726,2.238010657193606,0.3197158081705151,1.119005328596803,0.0,0.0,77.99,41.67,50.0,28.57,17.65,40.24,35.71,58.33,0.1748063669583026,0.1361444135855619,1.9182948490230909,1.9182948490230909,0.0437756770870337,1.119005328596803,3.676731793960923,3.996447602131439,0.0955031738898756,12.94849023090586,CM/AM,68,61,61,64,68,84,52,75,29,30,84,61,27,70,93,91,48,45,54,50,88,38,89,52,46,36,14,91,34,25,25,57,46,71,64,100,62,57,79,71,71,46,68,57,36,50,46,68,79,36,64,21,14,71,50,27,43,93,93,25,25,50,32,75,25,82,52,46,36,14,91,34,25,25,57,46,57,46,100,39,29,71,54,46,32,43,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,7nl0hn7670l84eqqbp2ecjdux,S. Šapić,Stefan Sapic,29.0,Defender,Serbia,Defender,248.0,122.0,17.0,370.0,25.0,3.0,3.0,42.0,45.0,803.0,7.0,7.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,10.0,0.0,0.0,89.16,53.12,0.0,100.0,66.67,68.85,69.44,58.33,0.4192198383491692,0.3118690677465299,0.0,9.0,0.2657282099999999,2.0,25.0,17.0,0.6521359599999998,226.0,27.795765877957656,13.673723536737237,1.905354919053549,41.46948941469489,2.8019925280199254,0.336239103362391,0.336239103362391,4.707347447073475,5.043586550435865,0.7845579078455791,0.7845579078455791,0.0,0.0,0.5603985056039851,0.0,0.0,0.224159402241594,0.224159402241594,0.112079701120797,0.224159402241594,0.448318804483188,0.224159402241594,1.1207970112079702,0.0,0.0,89.16,53.12,0.0,100.0,66.67,68.85,69.44,58.33,0.0469860341860837,0.0349541919018526,0.0,1.0087173100871731,0.0297827383561643,0.224159402241594,2.8019925280199254,1.905354919053549,0.073091203486924,25.330012453300125,CB,88,87,59,91,91,55,73,91,84,70,78,36,47,85,27,31,52,50,95,91,48,76,80,48,51,86,81,36,90,88,91,77,40,74,81,23,83,93,59,84,44,63,79,58,56,33,60,67,33,58,51,65,47,53,36,47,63,27,31,37,35,93,72,28,58,58,48,51,86,81,36,90,88,91,77,40,49,65,23,70,81,56,58,26,35,67,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,altp5cpci5xpzw995ecd47v1l,Iván Martos,Iván Martos,29.0,Defender,Spain,Defender,133.0,121.0,26.0,250.0,7.0,4.0,2.0,47.0,19.0,784.0,6.0,7.0,4.0,0.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,19.0,1.0,12.0,0.0,0.0,74.63,42.62,19.05,100.0,25.0,61.04,53.85,35.0,0.5137814606553875,0.4567174862193849,2.0,5.0,0.1415960299999999,7.0,23.0,25.0,1.204327840000001,103.0,15.267857142857144,13.89030612244898,2.984693877551021,28.698979591836736,0.8035714285714286,0.4591836734693878,0.2295918367346939,5.395408163265307,2.181122448979592,0.6887755102040817,0.8035714285714286,0.4591836734693878,0.0,0.5739795918367347,0.2295918367346939,0.1147959183673469,0.1147959183673469,0.2295918367346939,0.1147959183673469,0.1147959183673469,2.181122448979592,0.1147959183673469,1.3775510204081634,0.0,0.0,74.63,42.62,19.05,100.0,25.0,61.04,53.85,35.0,0.0589800146160521,0.0524293032649804,0.2295918367346939,0.5739795918367347,0.0162546463010203,0.8035714285714286,2.64030612244898,2.8698979591836737,0.1382519204081634,11.823979591836736,LB/LCB,79,86,100,86,43,61,57,100,57,54,61,61,39,57,64,54,11,14,93,68,100,25,96,50,54,39,71,32,96,79,93,43,7,86,43,75,39,43,89,71,79,86,71,64,57,71,71,29,43,36,71,14,36,29,50,39,36,50,50,7,14,86,57,100,21,64,50,54,39,71,32,96,79,93,43,7,79,36,64,29,29,79,57,50,64,36,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,an3zmtjrwmjuo5ojsi6hzz40k,V. Novičić,Vasilije Novicic,18.0,Midfielder,Serbia,Midfielder,135.0,201.0,28.0,327.0,16.0,10.0,2.0,38.0,14.0,810.0,2.0,8.0,9.0,2.0,15.0,8.0,0.0,1.0,1.0,1.0,6.0,6.0,1.0,10.0,0.0,0.0,81.55,52.83,16.67,100.0,60.0,59.38,55.17,53.33,0.3667885341023693,1.8554176600864376,2.0,10.0,0.2016631,8.0,45.0,36.0,0.8391628799999994,180.0,15.0,22.33333333333333,3.111111111111111,36.333333333333336,1.7777777777777777,1.1111111111111112,0.2222222222222222,4.222222222222222,1.5555555555555556,0.2222222222222222,0.8888888888888888,1.0,0.2222222222222222,1.6666666666666667,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.1111111111111112,0.0,0.0,81.55,52.83,16.67,100.0,60.0,59.38,55.17,53.33,0.0407542815669299,0.2061575177873819,0.2222222222222222,1.1111111111111112,0.0224070111111111,0.8888888888888888,5.0,4.0,0.0932403199999999,20.0,CM/AM,93,93,93,96,100,50,30,91,96,4,89,84,88,86,77,7,4,4,54,75,43,20,100,52,46,57,32,39,100,93,93,82,25,25,93,30,48,29,91,93,84,79,96,82,68,86,75,93,14,11,50,89,4,64,68,68,36,43,7,4,4,36,54,18,14,79,52,46,57,32,39,100,93,93,82,25,7,71,11,14,11,36,79,50,29,82,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,b4vfyfmx1g8bex4qfn25vl2ei,I. Kébé,Ibrahima Kébé,26.0,Midfielder,Mali,Midfielder,27.0,65.0,5.0,92.0,2.0,6.0,2.0,11.0,0.0,256.0,4.0,5.0,0.0,0.0,7.0,4.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,81.42,71.43,0.0,25.0,16.67,39.29,28.57,71.43,0.4567377812325131,0.3670872421902962,2.0,3.0,0.06009809,4.0,18.0,14.0,0.22640542,56.0,9.4921875,22.8515625,1.7578125,32.34375,0.703125,2.109375,0.703125,3.8671875,0.0,1.40625,1.7578125,0.0,0.0,2.4609375,1.40625,0.3515625,1.40625,1.40625,0.0,0.3515625,0.3515625,0.3515625,1.0546875,0.0,0.0,81.42,71.43,0.0,25.0,16.67,39.29,28.57,71.43,0.1605718762145553,0.129054108582526,0.703125,1.0546875,0.021128234765625,1.40625,6.328125,4.921875,0.07959565546875,19.6875,CM/AM,18,36,34,34,38,29,30,9,11,12,64,12,27,29,45,23,21,20,18,16,5,20,48,52,46,54,77,12,27,21,21,41,71,32,14,30,7,4,41,57,38,11,43,46,75,64,61,57,57,50,39,11,21,96,12,27,71,68,36,43,39,18,21,7,29,75,52,46,54,77,12,27,21,21,41,71,43,43,54,11,7,93,89,71,18,79,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,c9sz06z9m4zw3ibnlr1em2qui,V. Radočaj,Vladimir Radočaj,27.0,Midfielder,Serbia,Midfielder,34.0,49.0,10.0,78.0,6.0,9.0,5.0,22.0,10.0,456.0,9.0,9.0,5.0,0.0,5.0,4.0,0.0,8.0,8.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,66.1,41.67,20.83,25.0,33.33,40.74,31.58,81.82,0.7206404547326785,0.4867396978015147,6.0,4.0,0.10687646,2.0,9.0,13.0,0.8459498900000002,39.0,6.710526315789474,9.671052631578949,1.973684210526316,15.394736842105264,1.1842105263157896,1.7763157894736843,0.986842105263158,4.342105263157895,1.973684210526316,1.7763157894736843,1.7763157894736843,0.986842105263158,0.0,0.986842105263158,0.7894736842105263,0.0,1.5789473684210529,1.5789473684210529,0.0,0.5921052631578948,0.5921052631578948,0.3947368421052631,1.1842105263157896,0.0,0.0,66.1,41.67,20.83,25.0,33.33,40.74,31.58,81.82,0.1422316686972392,0.09606704561872,1.1842105263157896,0.7894736842105263,0.0210940381578947,0.3947368421052631,1.7763157894736843,2.5657894736842106,0.1669637940789474,7.697368421052632,RM/RCM,20,40,90,40,60,80,100,60,50,60,100,80,30,40,80,30,40,40,50,80,20,40,60,60,60,40,60,60,30,50,60,40,100,80,40,100,50,40,40,40,40,40,40,20,40,100,20,100,100,100,60,60,60,100,80,30,40,80,30,60,60,50,100,40,40,100,60,60,40,60,60,30,50,60,40,100,100,40,100,60,60,40,60,60,40,40,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,car0gajfp7l7yuf7g9mfi9uui,M. Sissako,Moussa Sissako,25.0,Defender,Mali,Defender,260.0,148.0,25.0,408.0,21.0,4.0,4.0,44.0,37.0,810.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,9.0,3.0,12.0,0.0,0.0,85.36,41.67,0.0,75.0,0.0,65.67,67.74,54.55,0.5598546285028513,0.0495300501789824,0.0,7.0,0.14353042,4.0,31.0,33.0,0.69155181,249.0,28.88888888888889,16.444444444444443,2.7777777777777777,45.333333333333336,2.333333333333333,0.4444444444444444,0.4444444444444444,4.888888888888889,4.111111111111111,0.5555555555555556,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0,0.0,1.0,0.3333333333333333,1.3333333333333333,0.0,0.0,85.36,41.67,0.0,75.0,0.0,65.67,67.74,54.55,0.0622060698336501,0.0055033389087758,0.0,0.7777777777777778,0.0159478244444444,0.4444444444444444,3.4444444444444446,3.6666666666666665,0.07683909,27.666666666666668,CB,93,93,86,95,84,73,87,94,77,51,70,36,47,33,27,93,78,76,47,20,83,86,90,48,51,72,49,36,77,20,83,67,34,88,37,23,70,63,86,88,86,67,88,67,65,58,67,56,45,67,66,53,40,40,36,47,23,27,83,63,62,47,20,65,70,72,48,51,72,49,36,77,20,83,67,34,70,33,23,49,42,72,67,63,42,72,Serbian SuperLeague
IMT Novi Beograd,bxdyd1x6lw23oh0k6ydzbvmis,chrfzjpmz73atwb7rsxbyxtnu,Julián Delmás,Julián Delmás,31.0,Defender,Spain,Defender,30.0,57.0,6.0,85.0,6.0,2.0,1.0,16.0,7.0,326.0,3.0,1.0,2.0,0.0,6.0,1.0,0.0,7.0,7.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,69.11,35.29,14.29,57.14,0.0,69.57,85.71,100.0,0.1724748189534123,0.6593410865241176,1.0,5.0,0.13938089,4.0,15.0,13.0,0.7627574600000001,53.0,8.282208588957054,15.736196319018404,1.656441717791411,23.466257668711656,1.656441717791411,0.5521472392638037,0.2760736196319018,4.41717791411043,1.9325153374233128,0.8282208588957055,0.2760736196319018,0.5521472392638037,0.0,1.656441717791411,0.2760736196319018,0.0,1.9325153374233128,1.9325153374233128,0.0,0.0,1.3803680981595092,1.1042944785276074,1.656441717791411,0.0,0.0,69.11,35.29,14.29,57.14,0.0,69.57,85.71,100.0,0.0476157475638254,0.1820266803287441,0.2760736196319018,1.3803680981595092,0.0384793868098159,1.1042944785276074,4.141104294478527,3.588957055214724,0.2105772128834356,14.631901840490798,RB/RCB,33,50,42,46,62,62,71,54,42,67,12,58,42,96,75,33,83,83,54,46,62,88,54,50,54,8,29,50,75,46,100,100,96,67,92,62,62,75,75,67,54,92,67,33,67,33,33,75,75,83,67,42,67,8,75,42,92,83,33,92,92,54,46,83,92,83,50,54,8,29,50,75,46,100,100,96,58,92,75,75,75,83,92,50,92,67,Serbian SuperLeague
